truc,pair,dac_trung,lag,n,n_khop,F,he_so,dau,p_tiem_can,p_hoan_vi,p_wy,q_fdr
huong,EURUSD,lr_park,2,3050,,0.059780809822103584,0.008269863782688826,1,0.8068591836720843,0.8011988011988012,1.0,0.9763056416200433
huong,EURUSD,lr_gk,1,3050,,0.20039469965102608,-0.017349215258578916,-1,0.6544342775589918,0.6743256743256744,1.0,0.951989187283305
huong,EURUSD,lr_gk,2,3050,,0.00042838629010950706,0.0008013635235889994,1,0.9834883231061046,0.9820179820179821,1.0,0.9976667739605971
huong,EURUSD,lr_rs,1,3050,,0.03340126581008238,-0.006018446148992532,-1,0.8549983944877365,0.8501498501498501,1.0,0.99744005994006
huong,EURUSD,lr_rs,2,3050,,0.168330977200854,-0.01349772927046146,-1,0.6816282559018205,0.7232767232767233,1.0,0.9635597218745777
huong,EURUSD,doji,1,3050,145.0,1.7186362116751182,-0.10779162632815113,-1,0.1899675123357929,0.16883116883116883,1.0,0.7796399404791013
huong,EURUSD,doji,2,3050,144.0,0.6046713178377001,-0.0641768788715372,-1,0.43686162669767925,0.45454545454545453,1.0,0.9280492235037688
huong,EURUSD,bua,1,3050,78.0,0.5017053472558075,0.07852647962454452,1,0.47880596289755206,0.5054945054945055,1.0,0.9280492235037688
huong,EURUSD,bua,2,3050,78.0,0.9272506833109883,-0.10674527985450144,-1,0.3356547905568493,0.3356643356643357,1.0,0.8939778170547402
huong,EURUSD,sao_bang,1,3050,117.0,0.6470473295743423,0.07328317372565783,1,0.4212330939346485,0.4165834165834166,1.0,0.9280492235037688
huong,EURUSD,sao_bang,2,3050,117.0,0.020169172148705835,-0.012941101328590722,-1,0.8870750137132586,0.8951048951048951,1.0,0.9976667739605971
huong,EURUSD,marubozu,1,3050,71.0,0.18703269204683232,-0.05019307424241182,-1,0.665428458017077,0.6883116883116883,1.0,0.9619844441273012
huong,EURUSD,marubozu,2,3050,71.0,0.03806341591089644,-0.022643597745212195,-1,0.8453288664849717,0.8461538461538461,1.0,0.99744005994006
huong,EURUSD,con_quay,1,3050,553.0,0.9523483416339064,-0.044343743057826596,-1,0.32919976109173754,0.3206793206793207,1.0,0.8907758907758909
huong,EURUSD,con_quay,2,3050,552.0,1.273331069612224,0.05129585212681183,1,0.2592315704321597,0.25274725274725274,1.0,0.8301858569238248
huong,EURUSD,nhan_chim_tang,1,3050,216.0,0.1349674415328965,0.025065090660991645,1,0.713361742447622,0.7102897102897103,1.0,0.9619844441273012
huong,EURUSD,nhan_chim_tang,2,3050,216.0,0.10420100157939868,-0.022021615013026113,-1,0.7468675061417839,0.7452547452547452,1.0,0.9657009657009658
huong,EURUSD,nhan_chim_giam,1,3050,236.0,0.013861113986255,-0.007712218748295822,-1,0.9062867967956219,0.913086913086913,1.0,0.9976667739605971
huong,EURUSD,nhan_chim_giam,2,3050,236.0,0.41403540580348025,0.04214070015085186,1,0.5199768056327554,0.4905094905094905,1.0,0.9280492235037688
huong,EURUSD,harami_tang,1,3050,229.0,0.017201872599759294,0.008714388864342951,1,0.8956606351758122,0.8861138861138861,1.0,0.9976667739605971
huong,EURUSD,harami_tang,2,3050,229.0,2.7488675055444265,-0.11006679624924808,-1,0.09742630908954641,0.0919080919080919,1.0,0.6412192458704087
huong,EURUSD,harami_giam,1,3050,237.0,0.3509571090753959,0.0387261949257706,1,0.5536158061916676,0.5584415584415584,1.0,0.9313267377783506
huong,EURUSD,harami_giam,2,3050,237.0,0.9244776118572473,0.06284938707302153,1,0.33637835595381005,0.3096903096903097,1.0,0.8738924626775093
huong,EURUSD,xuyen_tham,1,3050,60.0,0.4639323529891576,-0.08585050173684665,-1,0.49584367060976464,0.5034965034965035,1.0,0.9280492235037688
huong,EURUSD,xuyen_tham,2,3050,60.0,0.1270507277769004,0.044919836308116044,1,0.7215344481254844,0.7452547452547452,1.0,0.9657009657009658
huong,EURUSD,may_den,1,3050,62.0,0.8521059505563301,-0.11448185097857529,-1,0.3560303698461691,0.3626373626373626,1.0,0.9028316082257991
huong,EURUSD,may_den,2,3050,62.0,0.0028707089297668933,0.006645089900050465,1,0.9572741039300422,0.957042957042957,1.0,0.9976667739605971
huong,EURUSD,sao_mai,1,3050,194.0,0.05446297601820239,-0.016734099453889158,-1,0.8154874273225177,0.8121878121878122,1.0,0.9785395327564003
huong,EURUSD,sao_mai,2,3050,194.0,0.04346307597538061,0.014948911074221177,1,0.8348696986486482,0.8461538461538461,1.0,0.99744005994006
huong,EURUSD,sao_hom,1,3050,192.0,0.8044818496661554,-0.06461722304208788,-1,0.36982762143789494,0.3806193806193806,1.0,0.9098471249865672
huong,EURUSD,sao_hom,2,3050,192.0,1.8197053303889807,-0.09718002203136404,-1,0.17744862681791762,0.18181818181818182,1.0,0.7796399404791013
huong,EURUSD,ba_linh_trang,1,3050,339.0,0.8888246434306545,-0.052516788170273554,-1,0.3458707841939642,0.30569430569430567,1.0,0.869272907187599
huong,EURUSD,ba_linh_trang,2,3050,339.0,0.21133939394985055,0.025608020078690646,1,0.6457524292816375,0.6473526473526473,1.0,0.9496615853584067
huong,EURUSD,ba_qua_den,1,3050,325.0,1.464095764980823,0.06866216263820327,1,0.22637345665975483,0.23976023976023977,1.0,0.8301858569238248
huong,EURUSD,ba_qua_den,2,3050,325.0,0.20915903628784346,-0.02595405057728803,-1,0.6474599587453977,0.6463536463536463,1.0,0.9496615853584067
huong,EURUSD,gap,1,3050,,0.023659034629679915,3.131801037766972,1,0.8777658459199273,0.8601398601398601,1.0,0.9976667739605971
huong,EURUSD,gap,2,3050,,1.3176275540888112,-23.355597905571205,-1,0.2511084179358801,0.25774225774225773,1.0,0.8301858569238248
huong,EURUSD,abs_gap,1,3050,,0.3629902200473708,-12.682536888181778,-1,0.5468950637479799,0.5414585414585414,1.0,0.9280492235037688
huong,EURUSD,abs_gap,2,3050,,0.01798661877198881,-2.825740160907437,-1,0.8933211309185074,0.9150849150849151,1.0,0.9976667739605971
huong,GBPUSD,than,1,3050,,1.5350827155652016,-0.08860298535388614,-1,0.2154466818053603,0.19880119880119881,1.0,0.779989241527703
huong,GBPUSD,than,2,3050,,0.34786607236128525,-0.042210533613659944,-1,0.5553673337083318,0.5574425574425574,1.0,0.9313267377783506
huong,GBPUSD,bong_tren,1,3050,,0.5884866889310344,0.07134340463175379,1,0.44306435856960413,0.4325674325674326,1.0,0.9280492235037688
huong,GBPUSD,bong_tren,2,3050,,0.6077962757891561,0.07247342350657529,1,0.43567932866749837,0.42157842157842157,1.0,0.9280492235037688
huong,GBPUSD,bong_duoi,1,3050,,0.7153080512392636,0.07885003076596743,1,0.3977537118745218,0.3916083916083916,1.0,0.9250591927757282
huong,GBPUSD,bong_duoi,2,3050,,0.0001816261976252299,-0.001256716554121939,-1,0.9892482164783023,0.987012987012987,1.0,0.9976667739605971
huong,GBPUSD,vi_tri_dong,1,3050,,0.35418987576484123,0.0367825760899252,1,0.5517950812244885,0.5474525474525475,1.0,0.930514244961837
huong,GBPUSD,vi_tri_dong,2,3050,,1.2350083476598084,-0.06865919212159854,-1,0.26652294987576586,0.2787212787212787,1.0,0.832003817078444
huong,GBPUSD,huong,1,3050,,0.05057855025640061,0.004077372332692296,1,0.8220746795620706,0.8001998001998002,1.0,0.9763056416200433
huong,GBPUSD,huong,2,3050,,2.0237613429824197,-0.025784247652978792,-1,0.1549575405895418,0.16183816183816183,1.0,0.7796399404791013
huong,GBPUSD,lr_park,1,3050,,0.018017992017277523,0.004476357980793948,1,0.8932286910279403,0.9010989010989011,1.0,0.9976667739605971
huong,GBPUSD,lr_park,2,3050,,0.33142096226761125,-0.019207821438438848,-1,0.5648660965513809,0.5734265734265734,1.0,0.9313267377783506
huong,GBPUSD,lr_gk,1,3050,,0.8842564193224806,0.03606919032373032,1,0.34711308904220595,0.35364635364635366,1.0,0.8940639192740033
huong,GBPUSD,lr_gk,2,3050,,0.1534220139774718,-0.015035906674646621,-1,0.695313775889308,0.6873126873126874,1.0,0.9619844441273012
huong,GBPUSD,lr_rs,1,3050,,2.3913840305049714,0.051135818781529514,1,0.1221094525748051,0.11588411588411589,1.0,0.7094945870456074
huong,GBPUSD,lr_rs,2,3050,,0.0010315865949931352,-0.001063280846325572,-1,0.9743797965735791,0.985014985014985,1.0,0.9976667739605971
huong,GBPUSD,doji,1,3050,159.0,0.17453906472949524,-0.03406636610228534,-1,0.6761383528711519,0.6633366633366633,1.0,0.9504780933352363
huong,GBPUSD,doji,2,3050,159.0,0.14378388564352712,0.030919341141913984,1,0.7045743535171438,0.7022977022977023,1.0,0.9619844441273012
huong,GBPUSD,bua,1,3050,97.0,3.737742508686473,0.19956865882916458,1,0.05328883290305131,0.05094905094905095,1.0,0.527059147748803
huong,GBPUSD,bua,2,3050,97.0,0.7048560520497058,0.0867569429399885,1,0.40122267229118036,0.3996003996003996,1.0,0.9257152114294971
huong,GBPUSD,sao_bang,1,3050,99.0,0.22959689685959794,0.0490107782431685,1,0.6318572813736555,0.6323676323676324,1.0,0.9438322871158692
huong,GBPUSD,sao_bang,2,3050,99.0,0.0004673625922781923,-0.0022110165047932494,-1,0.9827536358347764,0.987012987012987,1.0,0.9976667739605971
huong,GBPUSD,marubozu,1,3050,74.0,3.4165748583604914,-0.21765236583510497,-1,0.06464166232467883,0.06393606393606394,1.0,0.5559657733570778
huong,GBPUSD,marubozu,2,3050,74.0,0.35275292045877943,-0.06999553183997886,-1,0.55260299450336,0.5874125874125874,1.0,0.9365634365634365
huong,GBPUSD,con_quay,1,3050,582.0,1.6284566103955425,0.05885862031100184,1,0.2020139480393981,0.1998001998001998,1.0,0.779989241527703
huong,GBPUSD,con_quay,2,3050,581.0,0.007007244189486823,-0.0038653524144273825,-1,0.9332930763597176,0.938061938061938,1.0,0.9976667739605971
huong,GBPUSD,nhan_chim_tang,1,3050,212.0,0.016815449557716564,0.009248736805237318,1,0.8968326007972289,0.8871128871128872,1.0,0.9976667739605971
huong,GBPUSD,nhan_chim_tang,2,3050,212.0,1.4054583019225317,-0.08450185507561282,-1,0.23590428218085702,0.24475524475524477,1.0,0.8301858569238248
huong,GBPUSD,nhan_chim_giam,1,3050,202.0,0.3047764697807299,0.040241663027079703,1,0.580943884303271,0.5694305694305695,1.0,0.9313267377783506
huong,GBPUSD,nhan_chim_giam,2,3050,202.0,0.011610464918742696,0.007853714963780251,1,0.914199621366016,0.9230769230769231,1.0,0.9976667739605971
huong,GBPUSD,harami_tang,1,3050,203.0,0.958760875017137,-0.071198509413042,-1,0.3275770325529491,0.34465534465534464,1.0,0.8939778170547402
huong,GBPUSD,harami_tang,2,3050,203.0,0.03758341763904895,-0.014098313509846626,-1,0.8462949619906343,0.8511488511488512,1.0,0.99744005994006
huong,GBPUSD,harami_giam,1,3050,218.0,3.7020445662279013,-0.1352958908857168,-1,0.05443890653554895,0.06393606393606394,1.0,0.5559657733570778
huong,GBPUSD,harami_giam,2,3050,218.0,0.11206243606982093,-0.023565345080876543,-1,0.7378312382708188,0.7602397602397603,1.0,0.9657009657009658
huong,GBPUSD,xuyen_tham,1,3050,62.0,0.07118478017459932,0.034264788183337155,1,0.789637549391708,0.7852147852147852,1.0,0.9674104129956285
huong,GBPUSD,xuyen_tham,2,3050,62.0,0.591595423193402,-0.09877353196904207,-1,0.4418624760054004,0.4405594405594406,1.0,0.9280492235037688
huong,GBPUSD,may_den,1,3050,59.0,1.8737075404138817,-0.18009780686323612,-1,0.17115198772640272,0.17782217782217782,1.0,0.7796399404791013
huong,GBPUSD,may_den,2,3050,59.0,0.29191858416999616,0.07112950523953646,1,0.5890331722732483,0.5764235764235764,1.0,0.9313267377783506
huong,GBPUSD,sao_mai,1,3050,189.0,0.42998244453187806,0.04930581205053347,1,0.5120470860249471,0.5144855144855145,1.0,0.9280492235037688
huong,GBPUSD,sao_mai,2,3050,189.0,0.005889843332530393,-0.005769536837082874,-1,0.9388311951693878,0.942057942057942,1.0,0.9976667739605971
huong,GBPUSD,sao_hom,1,3050,176.0,0.4283682149031255,-0.05086791491755316,-1,0.5128401429325317,0.5114885114885115,1.0,0.9280492235037688
huong,GBPUSD,sao_hom,2,3050,176.0,2.856683612201881,0.13131846922664708,1,0.09109724934656283,0.06793206793206794,1.0,0.5740738135104333
huong,GBPUSD,ba_linh_trang,1,3050,368.0,0.6426601584485834,-0.04461748480239881,-1,0.42281168634754573,0.42357642357642356,1.0,0.9280492235037688
huong,GBPUSD,ba_linh_trang,2,3050,368.0,1.4250265510838818,-0.06642074302605867,-1,0.23267078668081742,0.21678321678321677,1.0,0.7931093296946954
huong,GBPUSD,ba_qua_den,1,3050,401.0,4.209200964187282,0.1100167376449676,1,0.04029059940892743,0.04995004995004995,1.0,0.52578999947421
huong,GBPUSD,ba_qua_den,2,3050,401.0,0.001086101623850149,0.001768884295725151,1,0.9737117901110058,0.972027972027972,1.0,0.9976667739605971
huong,GBPUSD,gap,1,3050,,0.2578862473766074,10.916874030895858,1,0.6116128333252397,0.6123876123876124,1.0,0.9393138507062558
huong,GBPUSD,gap,2,3050,,0.4602325642285995,-14.580219352483583,-1,0.4975668383238643,0.5104895104895105,1.0,0.9280492235037688
huong,GBPUSD,abs_gap,1,3050,,1.8930433625191299,30.767554727898425,1,0.16896021304894016,0.15484515484515485,1.0,0.7796399404791013
huong,GBPUSD,abs_gap,2,3050,,0.1415927982165938,-8.44330850218166,-1,0.706728868818419,0.7152847152847153,1.0,0.9619844441273012
huong,USDCAD,than,1,3050,,0.034868408082989896,0.012431133379299068,1,0.8518841069028532,0.8671328671328671,1.0,0.9976667739605971
huong,USDCAD,than,2,3050,,0.3415857332495471,0.03889548586674924,1,0.5589586169469121,0.5534465534465535,1.0,0.9313267377783506
huong,USDCAD,bong_tren,1,3050,,0.5782186643983,0.06293882843152682,1,0.4470702498689515,0.4595404595404595,1.0,0.9280492235037688
huong,USDCAD,bong_tren,2,3050,,0.26968823412978876,-0.04297045882187581,-1,0.6035787147431029,0.5844155844155844,1.0,0.9365634365634365
huong,USDCAD,bong_duoi,1,3050,,1.0840783989885332,-0.09038195523611596,-1,0.29786961158369984,0.3026973026973027,1.0,0.8689874718582853
huong,USDCAD,bong_duoi,2,3050,,0.04734359178332623,-0.018894945189208714,-1,0.8277664026696023,0.8161838161838162,1.0,0.9813833461128051
huong,USDCAD,vi_tri_dong,1,3050,,5.386423996358893,-0.13124000565467656,-1,0.020359728642980746,0.02097902097902098,1.0,0.4060455673358899
huong,USDCAD,vi_tri_dong,2,3050,,0.036131342302299564,-0.010766309642065349,-1,0.8492571790476516,0.8461538461538461,1.0,0.99744005994006
huong,USDCAD,huong,1,3050,,2.753218394108531,-0.0281875623165188,-1,0.097161827123313,0.1018981018981019,1.0,0.6702974444909929
huong,USDCAD,huong,2,3050,,0.16465493398517791,-0.0068972992354980195,-1,0.6849349966220513,0.7002997002997003,1.0,0.9619844441273012
huong,USDCAD,lr_park,1,3050,,1.9475432654052445,0.043997799287761784,1,0.16295355562976566,0.17382617382617382,1.0,0.7796399404791013
huong,USDCAD,lr_park,2,3050,,0.13001353798783324,0.011378305921007166,1,0.7184430047624616,0.7242757242757243,1.0,0.9635597218745777
huong,USDCAD,lr_gk,1,3050,,3.302714732594016,0.06393549091696418,1,0.06926370052887165,0.06993006993006994,1.0,0.5827505827505828
huong,USDCAD,lr_gk,2,3050,,0.016839260097621832,-0.004568034912720934,-1,0.8967599934512307,0.8961038961038961,1.0,0.9976667739605971
huong,USDCAD,lr_rs,1,3050,,3.8657631346294274,0.05780873847295991,1,0.04937146277530424,0.05194805194805195,1.0,0.528285274047986
huong,USDCAD,lr_rs,2,3050,,0.15664013177579625,-0.011638203631146544,-1,0.6922966132801376,0.7052947052947053,1.0,0.9619844441273012
huong,USDCAD,doji,1,3050,144.0,2.1067527075982437,-0.11606446515663309,-1,0.14675320465414876,0.15184815184815184,1.0,0.7787084710161633
huong,USDCAD,doji,2,3050,144.0,0.7871917229374574,-0.07101148062351353,-1,0.37502068733573823,0.3726273726273726,1.0,0.9039347749025168
huong,USDCAD,bua,1,3050,96.0,1.1452333880342362,0.10395534308213887,1,0.28463398713765387,0.27472527472527475,1.0,0.832003817078444
huong,USDCAD,bua,2,3050,96.0,0.01602984574100592,-0.012302200493114396,-1,0.8992582083200868,0.906093906093906,1.0,0.9976667739605971
huong,USDCAD,sao_bang,1,3050,144.0,1.5638598670259092,0.10004400982775778,1,0.21119700971319588,0.2137862137862138,1.0,0.7931093296946954
huong,USDCAD,sao_bang,2,3050,144.0,0.9562203090799112,0.07821224935078686,1,0.3282186642400291,0.3046953046953047,1.0,0.869272907187599
huong,USDCAD,marubozu,1,3050,83.0,0.46949473180547996,-0.07144657508724744,-1,0.49327184577227945,0.4945054945054945,1.0,0.9280492235037688
huong,USDCAD,marubozu,2,3050,83.0,1.4627167282645912,0.12616590633952715,1,0.22659221529846507,0.21578421578421578,1.0,0.7931093296946954
huong,USDCAD,con_quay,1,3050,552.0,0.6355370679500462,-0.03512576141408535,-1,0.4253936616274917,0.4025974025974026,1.0,0.9280492235037688
huong,USDCAD,con_quay,2,3050,552.0,0.40793539482434277,-0.02814604634120557,-1,0.52306730170424,0.5164835164835165,1.0,0.9280492235037688
huong,USDCAD,nhan_chim_tang,1,3050,221.0,0.08729731182525317,0.019335367907466032,1,0.767661737694133,0.7662337662337663,1.0,0.9657009657009658
huong,USDCAD,nhan_chim_tang,2,3050,220.0,0.32246864945235637,-0.03725192301381051,-1,0.5701696939357794,0.5714285714285714,1.0,0.9313267377783506
huong,USDCAD,nhan_chim_giam,1,3050,221.0,0.4484208194776577,0.04383287468923337,1,0.5031365936310828,0.5244755244755245,1.0,0.9280492235037688
huong,USDCAD,nhan_chim_giam,2,3050,221.0,0.2914988745554288,-0.035333291311133344,-1,0.5893010811806639,0.6183816183816184,1.0,0.9393138507062558
huong,USDCAD,harami_tang,1,3050,228.0,0.7886860610255497,-0.057301566297898475,-1,0.3745678478293395,0.3696303696303696,1.0,0.9039347749025168
huong,USDCAD,harami_tang,2,3050,228.0,0.01724785179610224,-0.008474068705040808,-1,0.8955220820052552,0.8941058941058941,1.0,0.9976667739605971
huong,USDCAD,harami_giam,1,3050,232.0,0.0004556585439984736,0.0013662132346019468,1,0.982970920052955,0.9790209790209791,1.0,0.9976667739605971
huong,USDCAD,harami_giam,2,3050,232.0,0.41723465124252374,0.041338926361034506,1,0.5183687927925722,0.4945054945054945,1.0,0.9280492235037688
huong,USDCAD,xuyen_tham,1,3050,47.0,0.003855818821191324,0.008552607425674274,1,0.9504910617098274,0.9600399600399601,1.0,0.9976667739605971
huong,USDCAD,xuyen_tham,2,3050,47.0,0.03552742522816969,0.02595578076479243,1,0.8505073034982624,0.8341658341658341,1.0,0.995028828030816
huong,USDCAD,may_den,1,3050,46.0,0.5338950399822184,0.10168222769805987,1,0.46503008820434577,0.4725274725274725,1.0,0.9280492235037688
huong,USDCAD,may_den,2,3050,46.0,2.1501014141908374,-0.20401639346451866,-1,0.14266369769630471,0.14385614385614387,1.0,0.7676533992323465
huong,USDCAD,sao_mai,1,3050,206.0,0.0671057510058555,-0.01751498847926907,-1,0.7956158816019062,0.8021978021978022,1.0,0.9763056416200433
huong,USDCAD,sao_mai,2,3050,205.0,0.21301961864665808,0.03127098182679899,1,0.6444438400663879,0.6153846153846154,1.0,0.9393138507062558
huong,USDCAD,sao_hom,1,3050,189.0,0.5748388656766656,0.05336795109821296,1,0.4484011166492605,0.4565434565434565,1.0,0.9280492235037688
huong,USDCAD,sao_hom,2,3050,189.0,0.00010250905805737265,0.0007123865985392784,1,0.9919224786233891,0.99000999000999,1.0,0.9976667739605971
huong,USDCAD,ba_linh_trang,1,3050,355.0,2.081371711142204,-0.07646663802022273,-1,0.149208949039508,0.17582417582417584,1.0,0.7796399404791013
huong,USDCAD,ba_linh_trang,2,3050,355.0,0.0012981955606658165,-0.0019114082986495756,-1,0.9712604153431166,0.971028971028971,1.0,0.9976667739605971
huong,USDCAD,ba_qua_den,1,3050,319.0,0.08051418296797705,-0.015750667193798938,-1,0.7766210964351836,0.7812187812187812,1.0,0.9657009657009658
huong,USDCAD,ba_qua_den,2,3050,319.0,0.0008459803988350716,-0.0016136454122299573,-1,0.9767981125142622,0.973026973026973,1.0,0.9976667739605971
huong,USDCAD,gap,1,3050,,1.3024905532338618,-32.82925186893467,-1,0.2538485110866048,0.25774225774225773,1.0,0.8301858569238248
huong,USDCAD,gap,2,3050,,0.15201119650054012,11.214995196640936,1,0.6966480079174944,0.6653346653346653,1.0,0.9504780933352363
huong,USDCAD,abs_gap,1,3050,,0.4616512817648068,20.521819984927426,1,0.4969048811721184,0.5054945054945055,1.0,0.9280492235037688
huong,USDCAD,abs_gap,2,3050,,0.3667095261860148,18.4106308374661,1,0.5448484605082801,0.5444555444555444,1.0,0.9280492235037688
huong,USDCHF,than,1,3050,,0.27194441098266914,0.03834337871139222,1,0.6020683300740607,0.6113886113886113,1.0,0.9393138507062558
huong,USDCHF,than,2,3050,,1.2271155812476096,0.08144923557760934,1,0.26805618784169616,0.26973026973026976,1.0,0.832003817078444
huong,USDCHF,bong_tren,1,3050,,0.08771444834978646,-0.027933107047711757,-1,0.7671233108272154,0.7722277722277723,1.0,0.9657009657009658
huong,USDCHF,bong_tren,2,3050,,4.252760274376901,-0.19427067807339593,-1,0.03927121199067429,0.04295704295704296,1.0,0.5053769759652113
huong,USDCHF,bong_duoi,1,3050,,0.14561003248189502,-0.036846239859641784,-1,0.7027929894571144,0.7082917082917083,1.0,0.9619844441273012
huong,USDCHF,bong_duoi,2,3050,,0.431064971454465,0.06337892628862368,1,0.5115164416215137,0.5144855144855145,1.0,0.9280492235037688
huong,USDCHF,vi_tri_dong,1,3050,,0.15967210089253342,0.025804444045787137,1,0.689486601070608,0.6723276723276723,1.0,0.951989187283305
huong,USDCHF,vi_tri_dong,2,3050,,1.7521724942185637,0.08544771315984297,1,0.18570318652021867,0.1938061938061938,1.0,0.779989241527703
huong,USDCHF,huong,1,3050,,0.003081545672134465,0.0010416438488171614,1,0.9557344724707553,0.954045954045954,1.0,0.9976667739605971
huong,USDCHF,huong,2,3050,,0.7658982102417957,0.016418988758393326,1,0.38155797372009004,0.3966033966033966,1.0,0.9257152114294971
huong,USDCHF,lr_park,1,3050,,0.4191282962064206,-0.02205235152225434,-1,0.5174211156062625,0.5254745254745254,1.0,0.9280492235037688
huong,USDCHF,lr_park,2,3050,,0.32964511413067377,0.01954015157921516,1,0.5659105264463303,0.5444555444555444,1.0,0.9280492235037688
huong,USDCHF,lr_gk,1,3050,,1.3165741269121596,-0.04433853987490799,-1,0.25129792812966445,0.25774225774225773,1.0,0.8301858569238248
huong,USDCHF,lr_gk,2,3050,,0.11378615011540374,-0.013022243311449827,-1,0.735897398128867,0.7422577422577422,1.0,0.9657009657009658
huong,USDCHF,lr_rs,1,3050,,0.895770535021993,-0.03164972415017626,-1,0.34399339676674356,0.34465534465534464,1.0,0.8939778170547402
huong,USDCHF,lr_rs,2,3050,,0.6149812574530104,-0.02620889421807201,-1,0.4329793981536866,0.43656343656343655,1.0,0.9280492235037688
huong,USDCHF,doji,1,3050,152.0,2.0525269615432005,0.1233296375646591,1,0.15205641731628416,0.14585414585414586,1.0,0.7676533992323465
huong,USDCHF,doji,2,3050,152.0,0.10202200547241144,0.02751084599202972,1,0.7494384137228176,0.7612387612387612,1.0,0.9657009657009658
huong,USDCHF,bua,1,3050,90.0,1.7048384568038168,0.14457842323289527,1,0.19175503024481966,0.17182817182817184,1.0,0.7796399404791013
huong,USDCHF,bua,2,3050,90.0,2.9123289507730346,0.18892037041174928,1,0.08800677961060799,0.09090909090909091,1.0,0.6412192458704087
huong,USDCHF,sao_bang,1,3050,117.0,0.43144938691959633,0.06408985689183633,1,0.5113282342202338,0.4965034965034965,1.0,0.9280492235037688
huong,USDCHF,sao_bang,2,3050,117.0,0.098238810844785,-0.030574263509567646,-1,0.7539749148678404,0.7372627372627373,1.0,0.9657009657009658
huong,USDCHF,marubozu,1,3050,66.0,0.11353354679883221,0.04339565504783867,1,0.7361797700060424,0.6963036963036963,1.0,0.9619844441273012
huong,USDCHF,marubozu,2,3050,66.0,0.005274463946662397,0.00935042017411708,1,0.9421088986870407,0.919080919080919,1.0,0.9976667739605971
huong,USDCHF,con_quay,1,3050,566.0,1.5591962447854764,-0.06019105961130912,-1,0.21187890442118806,0.2017982017982018,1.0,0.779989241527703
huong,USDCHF,con_quay,2,3050,565.0,0.26722706929061046,-0.02493292377827618,-1,0.6052355037149342,0.6233766233766234,1.0,0.9397637538341055
huong,USDCHF,nhan_chim_tang,1,3050,203.0,0.38296057480863016,-0.046516771157821823,-1,0.5360693060110173,0.5344655344655345,1.0,0.9280492235037688
huong,USDCHF,nhan_chim_tang,2,3050,203.0,0.23161058597280618,0.036172354060614025,1,0.6303667354151866,0.5984015984015985,1.0,0.9365634365634365
huong,USDCHF,nhan_chim_giam,1,3050,234.0,0.09061223218015275,0.021189852007463476,1,0.763420812922071,0.7602397602397603,1.0,0.9657009657009658
huong,USDCHF,nhan_chim_giam,2,3050,234.0,0.0024526451057048965,-0.003485862728158207,-1,0.9605048093356091,0.9500499500499501,1.0,0.9976667739605971
huong,USDCHF,harami_tang,1,3050,230.0,0.341491761451752,0.0414580627120543,1,0.5590126883428351,0.5414585414585414,1.0,0.9280492235037688
huong,USDCHF,harami_tang,2,3050,229.0,0.0002958358492919554,-0.0012229485327116855,-1,0.9862782849248334,0.99000999000999,1.0,0.9976667739605971
huong,USDCHF,harami_giam,1,3050,230.0,0.0022719462269357505,-0.0033829766401108135,-1,0.9619864032903471,0.9630369630369631,1.0,0.9976667739605971
huong,USDCHF,harami_giam,2,3050,230.0,0.12661462627990566,-0.02525275792752311,-1,0.7219929031743102,0.7162837162837162,1.0,0.9619844441273012
huong,USDCHF,xuyen_tham,1,3050,61.0,0.3984052656147657,0.08445408175099306,1,0.5279613549518081,0.4745254745254745,1.0,0.9280492235037688
huong,USDCHF,xuyen_tham,2,3050,61.0,0.43755673601997824,-0.08851115918846557,-1,0.5083541107936507,0.47652347652347654,1.0,0.9280492235037688
huong,USDCHF,may_den,1,3050,56.0,0.10638339978427425,-0.045519220157788406,-1,0.7443221675895173,0.7102897102897103,1.0,0.9619844441273012
huong,USDCHF,may_den,2,3050,56.0,0.3443188780156803,-0.08187416454274309,-1,0.5573903142697133,0.5314685314685315,1.0,0.9280492235037688
huong,USDCHF,sao_mai,1,3050,187.0,1.5049027352656466,-0.09576812982811207,-1,0.22001334811212458,0.20679320679320679,1.0,0.7890843333881309
huong,USDCHF,sao_mai,2,3050,187.0,0.6312656722180999,-0.06205001898829168,-1,0.4269533343629224,0.4155844155844156,1.0,0.9280492235037688
huong,USDCHF,sao_hom,1,3050,207.0,0.3599927475164953,0.0446869374270394,1,0.5485548945010615,0.5244755244755245,1.0,0.9280492235037688
huong,USDCHF,sao_hom,2,3050,207.0,0.027491725464694344,0.01234964686533268,1,0.8683204005164115,0.8651348651348651,1.0,0.9976667739605971
huong,USDCHF,ba_linh_trang,1,3050,389.0,0.11745490750478532,0.01924735874445066,1,0.7318350580757997,0.7242757242757243,1.0,0.9635597218745777
huong,USDCHF,ba_linh_trang,2,3050,389.0,0.5624243546845308,0.04211547344867466,1,0.4533429985689119,0.4515484515484515,1.0,0.9280492235037688
huong,USDCHF,ba_qua_den,1,3050,293.0,0.007814995689445837,0.005620161413069204,1,0.9295626141555967,0.9230769230769231,1.0,0.9976667739605971
huong,USDCHF,ba_qua_den,2,3050,293.0,0.8897365074544528,0.05995897549907548,1,0.3456235291847264,0.31868131868131866,1.0,0.8893432149246101
huong,USDCHF,gap,1,3050,,0.6681243806343439,-22.463905642184585,-1,0.4137702271432945,0.3546453546453546,1.0,0.8940639192740033
