Date,open,high,low,close,n_bars
2011-01-30,1.0016,1.0025,1.0002,1.0023,72
2011-01-31,1.0022,1.0057,0.9961,1.0001,1206
2011-02-01,1.0002,1.0002,0.9898,0.9903,1198
2011-02-02,0.9904,0.9915,0.9859,0.9877,1189
2011-02-03,0.9878,0.9921,0.9864,0.9908,1131
2011-02-04,0.9906,0.9914,0.983,0.9871,1048
2011-02-06,0.9878,0.988,0.9864,0.9875,59
2011-02-07,0.9876,0.9911,0.9857,0.9902,1147
2011-02-08,0.9901,0.9976,0.9868,0.9949,1101
2011-02-09,0.995,0.9955,0.9914,0.994,1112
2011-02-10,0.9941,0.9986,0.9936,0.9957,1075
2011-02-11,0.9956,0.9985,0.9861,0.9873,1070
2011-02-13,0.9894,0.9895,0.9869,0.9871,57
2011-02-14,0.987,0.99,0.985,0.9895,1137
2011-02-15,0.9894,0.9903,0.985,0.9894,1147
2011-02-16,0.9893,0.9895,0.9844,0.9844,1089
2011-02-17,0.9843,0.9858,0.9814,0.9839,1028
2011-02-18,0.9838,0.9873,0.9817,0.9866,1034
2011-02-20,0.9854,0.9854,0.9847,0.985,45
2011-02-21,0.9851,0.9871,0.982,0.9826,914
2011-02-22,0.9825,0.9918,0.9822,0.9896,1268
2011-02-23,0.9897,0.9958,0.9857,0.9884,1194
2011-02-24,0.9885,0.99,0.9815,0.982,1226
2011-02-25,0.9819,0.9827,0.9771,0.9775,1023
2011-02-27,0.9785,0.9787,0.9771,0.9777,69
2011-02-28,0.9776,0.9788,0.9708,0.9712,1124
2011-03-01,0.9711,0.9754,0.9682,0.9745,1152
2011-03-02,0.9744,0.9775,0.9707,0.9728,1115
2011-03-03,0.9727,0.9751,0.9713,0.9727,1006
2011-03-04,0.9728,0.9742,0.9698,0.9733,928
2011-03-06,0.9732,0.9732,0.9714,0.9718,54
2011-03-07,0.9717,0.9742,0.9698,0.973,1001
2011-03-08,0.9731,0.9747,0.9706,0.9708,1052
2011-03-09,0.9709,0.9714,0.9666,0.9686,967
2011-03-10,0.9687,0.9766,0.9682,0.975,1103
2011-03-11,0.9749,0.9801,0.9704,0.9728,1055
2011-03-13,0.9731,0.9742,0.9721,0.9737,129
2011-03-14,0.9738,0.9763,0.9709,0.9741,1134
2011-03-15,0.9742,0.9972,0.9735,0.9839,1308
2011-03-16,0.9838,0.9966,0.9806,0.9925,1365
2011-03-17,0.9924,0.9935,0.9833,0.9842,1298
2011-03-18,0.9841,0.9865,0.9803,0.9841,1120
2011-03-20,0.9848,0.9855,0.9836,0.9836,101
2011-03-21,0.9835,0.9843,0.9748,0.9787,1133
2011-03-22,0.9788,0.9822,0.9745,0.9819,1125
2011-03-23,0.9818,0.9842,0.9791,0.9805,1092
2011-03-24,0.9804,0.9823,0.973,0.9766,1103
2011-03-25,0.9767,0.9826,0.9741,0.9802,965
2011-03-27,0.9802,0.9823,0.9802,0.9814,81
2011-03-28,0.9815,0.982,0.974,0.978,1065
2011-03-29,0.9779,0.9783,0.9737,0.9738,1068
2011-03-30,0.9737,0.9752,0.9685,0.9719,1060
2011-03-31,0.9718,0.9728,0.9682,0.9698,1097
2011-04-01,0.9697,0.9701,0.9625,0.9631,1002
2011-04-03,0.9637,0.9644,0.963,0.9631,61
2011-04-04,0.963,0.9686,0.9615,0.9672,1027
2011-04-05,0.9671,0.9692,0.9626,0.9634,1120
2011-04-06,0.9635,0.964,0.9567,0.9602,1072
2011-04-07,0.9603,0.9623,0.9569,0.9589,1103
2011-04-08,0.9588,0.9591,0.9525,0.9552,1046
2011-04-10,0.9551,0.9564,0.955,0.955,79
2011-04-11,0.9551,0.9576,0.9541,0.9565,1154
2011-04-12,0.9566,0.9656,0.9558,0.9609,1240
2011-04-13,0.9608,0.9654,0.9584,0.9625,1184
2011-04-14,0.9626,0.9668,0.9594,0.9597,1242
2011-04-15,0.9598,0.9648,0.959,0.959,1048
2011-04-17,0.9587,0.9604,0.9585,0.9599,97
2011-04-18,0.9598,0.972,0.9596,0.9642,1178
2011-04-19,0.9643,0.9665,0.9547,0.9548,1174
2011-04-20,0.9549,0.9556,0.9496,0.9517,1194
2011-04-21,0.9518,0.9536,0.9453,0.9523,1139
2011-04-22,0.9522,0.9546,0.9519,0.9543,406
2011-04-24,0.9523,0.9535,0.9517,0.9523,93
2011-04-25,0.9524,0.956,0.9502,0.9548,974
2011-04-26,0.9549,0.9561,0.9492,0.9492,1186
2011-04-27,0.9491,0.9575,0.9486,0.9498,1191
2011-04-28,0.9499,0.9519,0.9463,0.9502,1158
2011-04-29,0.9501,0.9548,0.9444,0.9448,1000
2011-05-01,0.9455,0.9475,0.9445,0.9456,114
2011-05-02,0.9457,0.9518,0.9446,0.9512,1150
2011-05-03,0.9511,0.954,0.9457,0.9519,1254
2011-05-04,0.9518,0.9602,0.9503,0.9587,1236
2011-05-05,0.9586,0.9711,0.9567,0.9655,1270
2011-05-06,0.9654,0.9701,0.9572,0.9664,1188
2011-05-08,0.9668,0.9668,0.963,0.9631,114
