Date,open,high,low,close,n_bars
2024-11-03,0.66094,0.66125,0.65841,0.65904,120
2024-11-04,0.65904,0.66186,0.65771,0.65833,1437
2024-11-05,0.65834,0.66445,0.65784,0.66399,1438
2024-11-06,0.664,0.66414,0.65119,0.65664,1435
2024-11-07,0.65663,0.66874,0.65636,0.66745,1437
2024-11-08,0.66744,0.66752,0.65578,0.65811,1320
2024-11-10,0.6579,0.65862,0.65749,0.65836,114
2024-11-11,0.65835,0.65979,0.65621,0.65784,1439
2024-11-12,0.65782,0.65815,0.65136,0.65291,1439
2024-11-13,0.6529,0.65455,0.64799,0.64931,1438
2024-11-14,0.64933,0.64954,0.64401,0.64548,1437
2024-11-15,0.64549,0.64809,0.64424,0.64572,1320
2024-11-17,0.64598,0.64644,0.64565,0.64644,119
2024-11-18,0.64645,0.65108,0.64475,0.65052,1436
2024-11-19,0.65053,0.6541,0.64818,0.65409,1437
2024-11-20,0.6541,0.65439,0.6484,0.65112,1438
2024-11-21,0.65113,0.65319,0.64967,0.6509,1436
2024-11-22,0.6509,0.65211,0.64707,0.64968,1320
2024-11-24,0.65373,0.65482,0.65227,0.65389,119
2024-11-25,0.65388,0.65494,0.64546,0.64629,1437
2024-11-26,0.64629,0.65072,0.64334,0.64738,1438
2024-11-27,0.6474,0.65029,0.64587,0.64962,1430
2024-11-28,0.64962,0.65089,0.64768,0.65066,1396
2024-11-29,0.65066,0.65276,0.64954,0.65068,1319
2024-12-01,0.651,0.65136,0.64973,0.65013,120
2024-12-02,0.65011,0.65104,0.64425,0.64743,1435
2024-12-03,0.64741,0.65042,0.64548,0.64848,1438
2024-12-04,0.64846,0.64879,0.63988,0.64311,1436
2024-12-05,0.64313,0.64552,0.6421,0.64503,1438
2024-12-06,0.64504,0.64508,0.63723,0.63868,1320
2024-12-08,0.63881,0.64015,0.63877,0.63991,118
2024-12-09,0.6399,0.6471,0.63798,0.64369,1438
2024-12-10,0.64372,0.64376,0.63648,0.63751,1435
2024-12-11,0.6375,0.63888,0.63363,0.6383,1436
2024-12-12,0.63831,0.6429,0.6359,0.63706,1402
2024-12-13,0.63707,0.63833,0.63513,0.6357,1319
2024-12-15,0.63502,0.63678,0.63502,0.63665,118
2024-12-16,0.63664,0.63823,0.63448,0.6376,1439
2024-12-17,0.63761,0.63775,0.63311,0.63388,1426
2024-12-18,0.63388,0.63388,0.61995,0.62045,1440
2024-12-19,0.62043,0.62648,0.61985,0.62304,1438
2024-12-20,0.62305,0.62739,0.62145,0.62476,1320
2024-12-22,0.62558,0.62575,0.62448,0.62541,117
2024-12-23,0.62541,0.62646,0.62182,0.62428,1433
2024-12-24,0.62427,0.62481,0.62191,0.62257,1350
2024-12-25,0.62258,0.62462,0.62214,0.62428,219
2024-12-26,0.62428,0.62537,0.62135,0.62225,1436
2024-12-27,0.62225,0.62256,0.61999,0.62146,1320
2024-12-29,0.62126,0.62339,0.62105,0.62243,111
2024-12-30,0.62245,0.62464,0.62015,0.62176,1432
