pair,Date,rv_kiem,n_o,j_bcl,j_tho,n_nhay_bcl,n_nhay_tho,ti_chuky
USDJPY,2013-08-23,3.9059267911142984e-05,251,5.528453011749882e-06,1.4711877845154947e-05,2,6,0.7675822864426933
USDJPY,2013-08-26,2.3716136278637803e-05,287,7.921059381670546e-06,8.923002633048479e-06,6,7,1.2700504253884093
USDJPY,2013-08-27,4.590432077377519e-05,287,4.710878298627222e-06,4.710878298627222e-06,2,2,0.957871743446594
USDJPY,2013-08-28,3.7088191022706274e-05,287,1.5991299649355607e-06,1.8518956530024998e-06,1,1,1.0483075910088193
USDJPY,2013-08-29,3.366206956208846e-05,287,1.4891478528332577e-06,8.527048772590138e-06,1,3,0.8126368215530184
USDJPY,2013-08-30,2.3226573841791018e-05,251,1.1651450494111806e-06,0.0,1,0,0.9741125836331985
USDJPY,2013-09-02,2.484084240835842e-05,287,7.6108115764616005e-06,1.006566323974717e-05,5,7,1.1047385442503845
USDJPY,2013-09-03,4.669502677533717e-05,287,1.8277098980231924e-05,2.1446843383089868e-05,4,6,0.8445561246457419
USDJPY,2013-09-04,2.1908429576127038e-05,287,5.122628543810253e-06,4.231863311689318e-06,2,1,1.0552874994339547
USDJPY,2013-09-05,3.804306579750489e-05,287,9.803994775411775e-06,1.5068072247302522e-05,4,6,0.8208374158654986
USDJPY,2013-09-06,0.00011283663850218751,251,7.828759600220369e-05,8.060677363584391e-05,4,4,0.4548800788683497
USDJPY,2013-09-09,2.9419826725393314e-05,287,5.422020116419569e-06,7.573323651588148e-06,2,4,1.1554669428059512
USDJPY,2013-09-10,2.136100172726143e-05,287,1.2820617763429268e-06,1.2820617763429268e-06,1,1,1.0809323635557764
USDJPY,2013-09-11,3.6076743971531175e-05,287,5.124015588971471e-06,7.196455576332594e-06,1,2,0.9563219972819401
USDJPY,2013-09-12,2.826478927163344e-05,287,3.949790896754298e-06,4.378145042975168e-06,3,3,0.9052960276629695
USDJPY,2013-09-13,2.5956420173419014e-05,251,1.668671985579194e-06,6.667229800819118e-06,2,4,0.8158828723506047
USDJPY,2013-09-16,2.0335949560559656e-05,287,1.1227409886780034e-06,1.1227409886780034e-06,1,1,1.2957200411178151
USDJPY,2013-09-17,1.4566538884283719e-05,287,4.287928903601252e-07,6.673370363183617e-07,1,1,0.968316973333934
USDJPY,2013-09-18,9.01520836034671e-05,287,7.360902069071728e-05,7.209229644378808e-05,14,11,0.8331866774636268
USDJPY,2013-09-19,3.877346350033431e-05,287,0.0,5.814132208542371e-06,0,3,0.8933950871237967
USDJPY,2013-09-20,2.049650414502518e-05,251,0.0,0.0,0,0,0.9499568073991935
USDJPY,2013-09-23,1.721077756707147e-05,287,1.3610661811599328e-06,1.8190892464950868e-06,2,2,1.206938800826512
USDJPY,2013-09-24,2.81494996537229e-05,287,1.5801638994740373e-06,4.146208657726016e-06,1,3,0.9601549212633835
USDJPY,2013-09-25,1.9610929218464198e-05,287,9.288100877390835e-07,2.432204558312317e-06,1,3,0.917679580531133
USDJPY,2013-09-26,3.8971691867199874e-05,287,9.101598451195387e-06,1.0657428155720116e-05,6,6,1.0287665363296379
USDJPY,2013-09-27,2.386844737065823e-05,251,0.0,0.0,0,0,0.9643779113125998
USDJPY,2013-09-30,4.0079107473759866e-05,287,0.0,3.0435833413087283e-06,0,1,1.2079174935202184
USDJPY,2013-10-01,5.6374295464710274e-05,287,1.3896283955891041e-05,1.3896283955891041e-05,3,3,1.0478338753712044
USDJPY,2013-10-02,3.279206849680301e-05,287,3.568618768513775e-06,6.610347542707183e-06,1,2,0.9225848826339207
USDJPY,2013-10-03,4.1606707782737795e-05,287,1.139102220625016e-05,1.137155661108843e-05,6,5,0.9633826966649753
USDJPY,2013-10-04,2.931225473313557e-05,251,0.0,2.2254916863057927e-06,0,1,0.9441878362817029
USDJPY,2013-10-07,2.2898446986601155e-05,287,7.375983324008065e-07,1.2174037404991283e-06,1,1,1.3049149750891247
USDJPY,2013-10-08,2.3208519644777897e-05,287,1.4303563640502754e-06,1.4303563640502754e-06,1,1,1.0669870130414587
USDJPY,2013-10-09,2.5215351524934403e-05,287,1.0895959223484864e-05,1.0565279608594554e-05,5,4,0.8969654040589514
USDJPY,2013-10-10,2.911393727671748e-05,287,8.69692069097824e-06,9.978186237877455e-06,6,6,1.157562985313773
USDJPY,2013-10-11,1.4115887988830555e-05,251,0.0,0.0,0,0,0.9386079453620045
USDJPY,2013-10-14,9.07352861819755e-06,287,2.863193687510088e-06,2.598904168669596e-06,6,4,1.4700341106976997
USDJPY,2013-10-15,3.623600004318588e-05,287,1.602351302227038e-05,1.5240915608088888e-05,4,3,1.4575991887455553
USDJPY,2013-10-16,2.2052814145449806e-05,287,7.4645738174481735e-06,9.26010510973594e-06,5,7,1.0088989160853887
USDJPY,2013-10-17,3.095342952240698e-05,287,2.8328784284016593e-06,4.252870634219495e-06,1,2,0.8580007752154702
USDJPY,2013-10-18,1.7158816094256132e-05,251,0.0,0.0,0,0,0.9585211564537152
USDJPY,2013-10-21,9.061425832373967e-06,287,8.930284322786507e-07,1.7640698274900453e-06,3,5,1.177321795773719
USDJPY,2013-10-22,3.314965357057677e-05,287,1.8590547211680475e-05,2.359080817091366e-05,4,12,0.6439550128702557
USDJPY,2013-10-23,2.7219451676933443e-05,287,6.6823962518554345e-06,5.372772182295982e-06,6,4,1.094793252861892
USDJPY,2013-10-24,2.1964946227589103e-05,287,4.78740008115698e-06,4.421130666341854e-06,5,4,0.9037873472923733
USDJPY,2013-10-25,1.8025447058372026e-05,251,3.7587638612797635e-06,1.7387656737673372e-06,4,1,1.06324312022671
USDJPY,2013-10-28,9.4810506462968e-06,287,6.962721832597297e-07,1.7852061900602076e-06,2,4,1.2888356018274976
USDJPY,2013-10-29,1.3443365294751767e-05,287,2.0700027115571443e-06,1.7518268896275247e-06,3,2,1.057633529224667
USDJPY,2013-10-30,2.079115278662295e-05,287,1.0267282085233324e-05,1.0426456538358002e-05,3,3,0.8465908501294876
USDJPY,2013-10-31,1.5696969321846507e-05,287,3.1027985659498546e-06,2.268617279872386e-06,3,1,0.7761884465018419
USDJPY,2013-11-01,2.1951635043056424e-05,251,8.443904655805474e-06,8.31013760903982e-06,5,4,0.943212934880789
USDJPY,2013-11-04,8.012627042676096e-06,287,8.144377813648361e-07,7.433958240235592e-07,3,2,1.3424355463389226
USDJPY,2013-11-05,1.8141796643206366e-05,287,6.938372587348953e-06,6.435774842024478e-06,7,5,0.9958451672336189
USDJPY,2013-11-06,1.2010266790950485e-05,287,3.3717445402233707e-06,3.3717445402233707e-06,1,1,1.1118965066563262
USDJPY,2013-11-07,7.80671963086602e-05,284,6.285350926192967e-05,6.312566604844455e-05,10,9,0.8141291225961413
USDJPY,2013-11-08,4.779623232143317e-05,263,2.7333233472308402e-05,3.349417587126194e-05,6,12,0.5074013604971791
USDJPY,2013-11-11,8.427077193026152e-06,287,4.178405937616362e-07,1.347441783535973e-06,1,3,1.1303537533457066
USDJPY,2013-11-12,2.177348103730371e-05,287,1.457466452718572e-06,2.791052383451455e-06,1,2,0.9986453462128436
USDJPY,2013-11-13,2.337947406421676e-05,287,7.491005428863221e-06,6.84040507084055e-06,5,4,1.5273167129398562
USDJPY,2013-11-14,2.9706175012917424e-05,287,0.0,2.861648132433605e-06,0,2,0.9313063467534876
USDJPY,2013-11-15,1.5780853538310107e-05,263,1.5129226869599948e-06,2.168436790426704e-06,2,2,0.8845991164723729
USDJPY,2013-11-18,2.057511175919596e-05,287,4.468534750352308e-06,4.966452107510866e-06,4,4,1.4062094519182897
USDJPY,2013-11-19,2.3441518585229278e-05,287,3.200239143885582e-06,2.6048231387773275e-06,2,1,1.0444074310373068
USDJPY,2013-11-20,3.2505747763191456e-05,287,7.31381049667806e-06,9.947685877256193e-06,5,7,1.008839437524828
USDJPY,2013-11-21,2.9911262578810724e-05,287,6.364596242002338e-06,5.137295474149854e-06,2,1,0.9318191049757659
USDJPY,2013-11-22,1.6086226861636178e-05,263,1.4942467146496398e-06,8.836233832221589e-07,2,1,1.1241467951118238
USDJPY,2013-11-25,2.4067674857700435e-05,287,7.211726072040123e-06,6.165946440628901e-06,5,2,1.224490372542378
USDJPY,2013-11-26,1.8779419012272596e-05,287,3.2823588291247977e-07,2.2390432254437966e-06,1,2,0.9837867748709453
USDJPY,2013-11-27,1.8639631473338116e-05,287,4.101104869453338e-06,4.938409798453394e-06,3,4,0.9608111247942449
USDJPY,2013-11-28,1.1075386596814027e-05,287,7.43454287066937e-07,1.2699142234953573e-06,1,2,0.9262795138464285
USDJPY,2013-11-29,1.513259558517029e-05,263,4.181615179613611e-06,4.763261203831355e-06,4,5,1.0789649323847263
USDJPY,2013-12-02,1.9866924841751023e-05,287,2.9178134436161512e-06,4.019267016598734e-06,2,3,1.1033271609162674
USDJPY,2013-12-03,4.258515327981033e-05,287,9.29532579137159e-06,8.031068216442045e-06,5,4,1.0799784289467553
USDJPY,2013-12-04,3.710868929254364e-05,287,1.644315660156669e-06,3.1821819604340544e-06,1,2,1.0303592132062562
USDJPY,2013-12-05,3.857226989176254e-05,287,6.094938276610729e-06,8.763435062402798e-06,3,4,1.003399615620349
USDJPY,2013-12-06,3.8556688274747195e-05,263,1.3041255991555447e-05,1.8349815953904916e-05,4,6,0.712165464313912
USDJPY,2013-12-09,1.434908463466979e-05,287,0.0,5.733195414661562e-07,0,1,1.215495646235049
USDJPY,2013-12-10,2.3086768852586647e-05,287,0.0,1.2064221006430629e-06,0,1,0.9832702406464113
USDJPY,2013-12-11,3.0092014572042282e-05,287,5.514954947909499e-06,4.693726759154153e-06,3,2,1.0305429413824339
USDJPY,2013-12-12,2.7250568925365357e-05,287,1.8559669932390777e-06,4.607386548512954e-06,1,3,1.0109640512137863
USDJPY,2013-12-13,2.722981943056124e-05,263,1.9015987699353906e-06,1.9015987699353906e-06,1,1,0.9206803823786243
USDJPY,2013-12-16,2.2925503234864507e-05,287,3.962020632765231e-06,3.962020632765231e-06,3,3,1.3050238793042723
USDJPY,2013-12-17,1.2125640291843171e-05,287,2.60058573626364e-06,2.8026881912353315e-06,4,4,1.0546826803988552
USDJPY,2013-12-18,9.211328025472701e-05,287,7.367487111341881e-05,7.017203683733439e-05,12,7,0.9972198713899288
USDJPY,2013-12-19,2.13528871797054e-05,287,1.8920392188546681e-06,2.6167908860604653e-06,2,2,0.8594069692692864
USDJPY,2013-12-20,1.8874779104271152e-05,263,1.98390574543024e-06,5.614352833887194e-06,2,6,0.8478839613919082
USDJPY,2013-12-23,7.460463854891737e-06,287,1.188919058086034e-06,1.8877779750486606e-06,5,7,1.2095159501967134
USDJPY,2013-12-24,7.1197391382912685e-06,239,5.735745101443369e-07,5.735745101443369e-07,1,1,0.9637470064405206
USDJPY,2013-12-26,2.448843891862127e-06,155,2.458035899043743e-07,2.458035899043743e-07,1,1,1.0172515152198276
USDJPY,2013-12-27,9.797489997365321e-06,263,3.382494274194291e-07,4.709124630983882e-07,1,1,0.9545014681840157
USDJPY,2013-12-30,7.653580223723949e-06,287,6.999905787674071e-07,1.1351814604764713e-06,2,3,1.2642479347906361
USDJPY,2013-12-31,8.926293577801206e-06,251,2.235210928219813e-06,1.898779473054972e-06,3,2,0.9344579383186498
USDJPY,2014-01-02,1.7870537876277714e-05,287,3.0646565616899853e-06,7.108539757503235e-06,6,11,0.8825901833294334
USDJPY,2014-01-03,2.8242053704705235e-05,263,2.762200495407672e-06,1.8510101983492212e-06,2,1,1.1096986522971686
USDJPY,2014-01-06,3.6323133920617574e-05,287,9.091210055526938e-06,1.0864451930482311e-05,6,5,1.2331043033147064
USDJPY,2014-01-07,2.2085403506703388e-05,287,1.0096407487202444e-06,0.0,1,0,1.0549339998133604
USDJPY,2014-01-08,2.5895568751462344e-05,287,5.778592140891721e-06,5.778592140891721e-06,1,1,0.9061851543266558
USDJPY,2014-01-09,1.343688332595196e-05,287,0.0,1.1519187871265205e-06,0,2,0.9308003901267758
USDJPY,2014-01-10,4.651182816756753e-05,263,3.401318420130598e-05,3.654281438614246e-05,10,11,0.4987330858405338
USDJPY,2014-01-13,3.195771049452268e-05,287,5.164202737129044e-06,6.406452529001285e-06,2,3,1.274693703516048
USDJPY,2014-01-14,2.3879869520197167e-05,287,0.0,1.600219624458714e-06,0,1,1.0650078218367067
USDJPY,2014-01-15,1.8310654475737242e-05,287,3.0075313400452415e-06,6.06648928875027e-06,1,4,0.8192754880387285
USDJPY,2014-01-16,2.0238897974649545e-05,287,1.7750699704807931e-06,5.4384887882261545e-06,1,4,0.8191888951591076
USDJPY,2014-01-17,9.71949008298885e-06,263,0.0,0.0,0,0,0.9623992703358432
USDJPY,2014-01-20,1.415022449426735e-05,287,1.354619770226359e-06,1.991050834533078e-06,1,2,1.2335485712673124
USDJPY,2014-01-21,1.7290584897447464e-05,287,4.306215484449781e-06,5.018406792577295e-06,4,5,1.010905699015916
USDJPY,2014-01-22,2.024737370376186e-05,287,5.316884126851591e-06,4.064981374028009e-06,6,3,1.114696146884769
USDJPY,2014-01-23,4.0628400287925586e-05,287,8.151051592722572e-06,4.816179932807357e-06,6,2,0.9870803272434322
USDJPY,2014-01-24,6.442938972297644e-05,263,2.754505835022155e-06,3.240460652894189e-06,1,1,0.9272479965757603
USDJPY,2014-01-27,5.103529382787117e-05,287,0.0,0.0,0,0,1.222553351114597
USDJPY,2014-01-28,5.091397736270215e-05,287,2.0888277255274515e-05,2.426361177543387e-05,2,3,0.8855837972543313
USDJPY,2014-01-29,6.406914049811223e-05,287,1.632390496277406e-05,1.632390496277406e-05,4,4,1.027836401759506
USDJPY,2014-01-30,3.282114178872012e-05,287,3.075362674727623e-06,3.075362674727623e-06,2,2,0.935389784124137
USDJPY,2014-01-31,3.8889643331120174e-05,263,0.0,1.8517154516046047e-06,0,1,1.0264628584310667
USDJPY,2014-02-03,5.7003707537365444e-05,287,1.8658368349571443e-05,1.8658368349571443e-05,2,2,1.2355798194083032
USDJPY,2014-02-04,4.0920619928406265e-05,287,2.701251519501514e-06,2.701251519501514e-06,1,1,1.0435614188055327
USDJPY,2014-02-05,5.057238300457468e-05,287,8.371675752534487e-06,1.523979677073351e-05,2,5,0.8420403996470384
USDJPY,2014-02-06,2.528882145226111e-05,287,0.0,5.230723426979957e-06,0,3,0.8544905323306162
USDJPY,2014-02-07,0.0001167034758632508,263,9.513202733821783e-05,0.00010176225041879855,8,14,0.38899567741629026
USDJPY,2014-02-10,1.496043187163543e-05,287,2.4912641681374525e-06,2.4912641681374525e-06,2,2,1.1883283471231436
USDJPY,2014-02-11,2.3683239615368214e-05,286,1.1094425792891379e-05,1.2152887140769284e-05,8,8,0.8005675672731501
USDJPY,2014-02-12,1.4380354369694726e-05,287,0.0,0.0,0,0,1.0048471513693702
USDJPY,2014-02-13,2.076333161166953e-05,287,0.0,2.3547039916096827e-06,0,2,0.8741070172667025
USDJPY,2014-02-14,2.703125018114373e-05,263,3.1986129250337275e-06,2.713286335611468e-06,3,2,1.0397466361065295
USDJPY,2014-02-17,1.3192426206191598e-05,287,4.668366872305708e-06,5.947524214905566e-06,5,8,1.1211590507953364
USDJPY,2014-02-18,3.891351438641152e-05,287,2.3016608509580836e-05,2.315280423070451e-05,8,8,1.2680065231867963
USDJPY,2014-02-19,1.5624002736216183e-05,287,0.0,1.655855041761751e-06,0,2,0.9824494375400743
USDJPY,2014-02-20,2.7410061431390672e-05,287,5.228536563254606e-06,8.083828535221978e-06,3,5,0.8125458438787876
USDJPY,2014-02-21,1.4069718136930373e-05,263,0.0,2.3309975688920103e-06,0,2,0.8693440591820947
USDJPY,2014-02-24,1.1880587470969091e-05,287,1.073058536438242e-06,0.0,2,0,1.2823129188901343
USDJPY,2014-02-25,1.2018634190199595e-05,287,3.1113880916544516e-07,2.740131589428667e-06,1,5,0.9599181923378245
USDJPY,2014-02-26,1.0255618564840895e-05,287,2.4485866068388168e-06,2.687951103641406e-06,6,5,1.0383182749804563
USDJPY,2014-02-27,2.0504228773726683e-05,287,2.5099140727565682e-06,3.59289982195626e-06,3,4,0.879128152552574
USDJPY,2014-02-28,2.400600538745832e-05,263,3.4751822256871313e-06,1.7567389148368357e-06,3,1,0.9870344636276599
USDJPY,2014-03-03,1.2538424841749018e-05,287,7.704924832331773e-07,1.3774480540655682e-06,1,2,1.2184180460854397
USDJPY,2014-03-04,1.681234877901292e-05,287,4.9739507225770835e-06,4.9739507225770835e-06,3,3,1.0010529553171141
USDJPY,2014-03-05,1.3365213058344511e-05,287,1.1562710675560551e-06,3.739186761035254e-06,1,5,0.9572707484528319
USDJPY,2014-03-06,1.7158693768486013e-05,287,3.9761764888769955e-06,7.172227306931188e-06,2,6,0.7726204839440426
USDJPY,2014-03-07,4.7287179736234166e-05,263,3.0385434169149486e-05,3.297376583221149e-05,2,5,0.46323052696724876
USDJPY,2014-03-10,1.3598060251267342e-05,287,0.0,8.680221926257649e-07,0,1,1.1169036089410482
USDJPY,2014-03-11,1.5164322780070561e-05,287,1.3768849925261257e-06,1.3768849925261257e-06,1,1,1.0834496111996557
USDJPY,2014-03-12,1.5964949659941493e-05,287,9.804865491401945e-07,9.804865491401945e-07,1,1,0.9602927017158165
USDJPY,2014-03-13,3.482240157098011e-05,287,1.0833639747992228e-05,9.330443624365533e-06,7,5,0.9240286392370566
USDJPY,2014-03-14,2.516871594221443e-05,251,0.0,0.0,0,0,0.8829551476131775
USDJPY,2014-03-17,1.6340576686778422e-05,287,1.4929311039020528e-06,4.494072236126175e-06,1,5,1.0831413240547318
USDJPY,2014-03-18,2.283639352063317e-05,287,2.6396881892179303e-06,4.3390226449743546e-06,1,3,0.944439732243873
USDJPY,2014-03-19,3.647840935981887e-05,287,2.315609679280162e-05,2.3340812874978155e-05,6,6,0.808624004981885
USDJPY,2014-03-20,1.3297252502252295e-05,287,6.574806102235904e-07,6.574806102235904e-07,1,1,0.9569099990927337
USDJPY,2014-03-21,1.4708256847623042e-05,251,4.675645003074437e-06,6.043002350886075e-06,3,5,0.8966264098691475
USDJPY,2014-03-24,1.435939707889845e-05,287,2.2125801393961114e-06,2.8712957266367556e-06,2,3,1.1501781204080663
USDJPY,2014-03-25,8.671212174844396e-06,287,0.0,5.086252673754585e-07,0,1,0.9903240878623413
USDJPY,2014-03-26,1.2091487249896138e-05,287,4.716075218975044e-06,4.778989294830068e-06,5,5,1.1045532920254382
USDJPY,2014-03-27,1.7596315506768937e-05,287,2.7159646167409017e-06,4.150555821170866e-06,3,5,0.9354119014059701
USDJPY,2014-03-28,1.4455868939892011e-05,251,2.6798619175834005e-06,4.120438436304638e-06,1,2,0.7609700701670544
USDJPY,2014-03-31,1.682726458529241e-05,287,3.04134076422256e-06,6.30859196324404e-06,3,7,1.037916974621565
USDJPY,2014-04-01,1.1774667189650483e-05,287,0.0,1.1886295490477768e-06,0,2,0.8795620101063015
USDJPY,2014-04-02,1.1836783168708751e-05,287,2.811365899458348e-06,3.236086797513852e-06,5,5,0.8578292312046857
USDJPY,2014-04-03,9.635471333971064e-06,287,1.070989212449289e-06,2.739943230504685e-06,2,5,0.815996326967476
USDJPY,2014-04-04,1.8704894933280015e-05,251,6.378935894351219e-06,1.1653646519210211e-05,4,15,0.6423577165338857
USDJPY,2014-04-07,1.2473807000365213e-05,287,3.230548202935022e-06,3.370169166100855e-06,4,4,1.2463736785817907
USDJPY,2014-04-08,3.0360162407278466e-05,287,8.528986260085408e-06,8.528986260085408e-06,6,6,0.9924504482920338
USDJPY,2014-04-09,2.3546024228884545e-05,287,1.080609434218547e-05,1.080609434218547e-05,5,5,0.8629010072115203
USDJPY,2014-04-10,2.69317544125612e-05,287,1.3482269217502546e-06,3.639986913430476e-06,1,2,0.8812756907955084
USDJPY,2014-04-11,2.0409196551164024e-05,251,1.978060563675665e-06,2.8906279408528225e-06,1,2,0.8431356761779829
USDJPY,2014-04-14,1.175867996520944e-05,287,0.0,1.3548569834751159e-06,0,2,1.1395836746226313
USDJPY,2014-04-15,1.2900875770552024e-05,287,0.0,6.812696978307882e-07,0,1,0.9120605734525983
USDJPY,2014-04-16,1.1781107948591546e-05,287,2.729640836802171e-06,3.7519663320762885e-06,4,6,0.9303527423241449
USDJPY,2014-04-17,8.510343036528756e-06,287,1.1693299335022893e-06,1.1693299335022893e-06,2,2,0.959958102071572
USDJPY,2014-04-18,2.0914969044532037e-06,251,9.657523220273437e-07,6.544505324475229e-07,14,5,1.0248564937634344
USDJPY,2014-04-21,3.587364025394221e-06,287,5.308441909948861e-07,2.7685179599940623e-07,4,1,1.3323472493839537
USDJPY,2014-04-22,5.496472366705334e-06,287,0.0,0.0,0,0,0.9860812873577447
USDJPY,2014-04-23,1.1199264234973253e-05,287,2.753603793760178e-06,3.80687026672794e-06,2,3,0.9834167737154055
USDJPY,2014-04-24,1.4632164152887036e-05,287,4.101403423794334e-06,5.728684477563383e-06,5,7,0.8101640745306724
USDJPY,2014-04-25,7.89372498236511e-06,251,4.978696089801287e-07,4.978696089801287e-07,1,1,0.8925957034427733
USDJPY,2014-04-28,8.83978978101831e-06,287,1.6016722390362164e-06,2.559968679154574e-06,4,6,1.1468901369103865
USDJPY,2014-04-29,5.385870963296708e-06,287,1.7836161130024482e-06,2.9313291647208345e-06,10,19,0.9028212072430956
USDJPY,2014-04-30,1.88657877897391e-05,287,7.94697912799495e-06,1.0354102183928666e-05,3,7,0.67431394304392
USDJPY,2014-05-01,5.711357274118301e-06,287,0.0,5.694712142061547e-07,0,2,0.8255688113327219
USDJPY,2014-05-02,3.0584444687396834e-05,251,2.476015960780685e-05,2.5288129182995795e-05,10,11,0.4225274013720126
USDJPY,2014-05-05,8.016782823515845e-06,287,2.6502752629443347e-06,3.7520543977361187e-06,7,13,1.0937796568791431
USDJPY,2014-05-06,1.0291066475054523e-05,287,1.9568480960946763e-06,2.8958429159994627e-06,4,6,0.9810064373166191
USDJPY,2014-05-07,1.88677011519461e-05,287,7.071435893056085e-06,8.719054190428958e-06,3,5,0.7076071742589444
USDJPY,2014-05-08,1.4038082929285194e-05,287,1.511933677797885e-06,2.6463326121647285e-06,1,3,0.8310137731301589
USDJPY,2014-05-09,6.022934352445086e-06,251,0.0,5.007312890216207e-07,0,1,0.8422542788217268
USDJPY,2014-05-12,6.087356782331089e-06,287,7.097478658315911e-07,1.3787282177070235e-06,2,4,1.185750409332785
USDJPY,2014-05-13,7.557671060925258e-06,287,1.66220925058534e-06,1.66220925058534e-06,2,2,0.811107983180968
USDJPY,2014-05-14,9.841194268691221e-06,287,1.0000667358151986e-06,2.074167454091477e-06,2,4,0.9128018753086492
USDJPY,2014-05-15,1.9214264128732496e-05,287,3.568243632263456e-06,7.94930324059114e-06,2,8,0.6833800783129951
USDJPY,2014-05-16,1.0763196971642042e-05,251,4.4920570570898047e-07,3.560241971919497e-06,1,5,0.7703754184379916
USDJPY,2014-05-19,1.0199076770979524e-05,287,1.8174706571544223e-06,2.03917624102016e-06,3,3,1.220423098233267
USDJPY,2014-05-20,9.613506760076482e-06,287,6.849259999210774e-07,6.849259999210774e-07,1,1,0.9277086294107045
USDJPY,2014-05-21,1.9441318603210467e-05,287,1.1076085897302704e-05,1.1844539882327738e-05,10,12,0.9498776729054932
USDJPY,2014-05-22,1.125949201554379e-05,287,3.4561497209218524e-06,3.7441715305991893e-06,6,5,0.8968429799463585
USDJPY,2014-05-23,5.082399252861943e-06,251,2.705676360572853e-07,0.0,1,0,0.9453541735403156
USDJPY,2014-05-26,2.5664451268559735e-06,287,6.606142196854013e-07,9.976008290164705e-07,5,8,1.2621270366390365
USDJPY,2014-05-27,6.013552793688743e-06,287,3.577526315774448e-07,1.3681249230389923e-06,1,4,0.9315968030748714
USDJPY,2014-05-28,7.734253820781663e-06,287,1.200073119087395e-06,2.2205133884868597e-06,2,5,0.8719970441657258
USDJPY,2014-05-29,9.631104378445987e-06,287,2.372184473273198e-06,4.176515239038676e-06,3,8,0.7349744395970189
USDJPY,2014-05-30,6.920970891525661e-06,251,1.0251518379449445e-06,8.307396562384977e-07,3,2,0.8727983662177535
USDJPY,2014-06-03,4.004708219210797e-06,287,4.944672133883274e-07,1.0131175466019306e-06,2,5,1.0051335632171359
USDJPY,2014-06-04,6.497063877266525e-06,287,8.386101026797893e-07,1.2408495614326633e-06,2,3,0.941876600325498
USDJPY,2014-06-05,1.0785072784947089e-05,287,2.2032102356540406e-06,4.523805672543385e-06,4,10,0.7127365805959988
USDJPY,2014-06-06,1.2136451197299858e-05,251,6.0974092680260425e-06,7.724686000119e-06,6,11,0.6553319928912547
USDJPY,2014-06-09,3.123035948035521e-06,287,4.532522698943581e-07,1.1046641085093218e-06,4,9,1.1683811369679558
USDJPY,2014-06-10,5.688658399971575e-06,287,1.0822423107681305e-06,1.2657888997812035e-06,5,5,0.9422270119253645
USDJPY,2014-06-11,1.0014273880436645e-05,287,3.365307910069472e-06,3.656041527833498e-06,4,5,0.9675451011162556
USDJPY,2014-06-12,1.0222872056058938e-05,287,3.715921344244662e-06,3.715921344244662e-06,5,5,0.8390250714958961
USDJPY,2014-06-13,8.541836744593796e-06,251,5.997772905503548e-07,1.7006098970945802e-06,1,3,0.8730771752912582
USDJPY,2014-06-16,6.467963022705048e-06,287,1.6117370036211492e-06,2.347243487214729e-06,6,9,1.108192927565775
USDJPY,2014-06-17,6.725224151531679e-06,287,1.9980070261033e-06,2.269363760008021e-06,5,6,0.8644032173764209
USDJPY,2014-06-18,8.809707928431997e-06,287,4.844323246047216e-06,4.156992374515962e-06,11,7,1.0415760065298416
USDJPY,2014-06-19,5.203211095794208e-06,287,0.0,0.0,0,0,0.8837138539996081
USDJPY,2014-06-20,4.5620092350113336e-06,251,0.0,5.836187771066016e-07,0,1,0.8346234336982683
USDJPY,2014-06-23,3.5000557320664714e-06,287,0.0,1.541585789996675e-07,0,1,1.207319926668889
USDJPY,2014-06-24,4.897092714192361e-06,287,7.115337883841535e-07,1.380851403436003e-06,3,5,0.9036313520381413
USDJPY,2014-06-25,6.795670187329363e-06,287,3.5985858497896308e-06,4.055010647646833e-06,5,7,0.7403528467288034
USDJPY,2014-06-26,6.555744859916009e-06,287,2.6275649316559567e-06,2.9944472578063964e-06,3,5,0.6820085360914202
USDJPY,2014-06-27,6.366227476625681e-06,251,2.0675015966926963e-06,1.9117264392644773e-06,5,4,1.0944671256111345
USDJPY,2014-06-30,4.1035872104678705e-06,287,4.5207707771631003e-07,7.017979564309233e-07,2,2,1.1322208884893135
USDJPY,2014-07-01,5.1671654875570225e-06,287,1.030585995005696e-06,1.6616228574146384e-06,4,7,1.0483221519775443
USDJPY,2014-07-02,4.95674700944528e-06,287,1.4967563288618668e-06,2.097886483326273e-06,3,6,0.8735163403089657
USDJPY,2014-07-03,1.0762980816783783e-05,287,6.5428814911454105e-06,7.834838913076256e-06,6,12,0.4894074842055141
USDJPY,2014-07-04,1.9130194201047715e-06,251,8.32238154555833e-07,7.814217236661447e-07,9,8,1.0050338025509973
USDJPY,2014-07-07,3.2925033464389853e-06,287,1.0030998861772685e-06,1.1211681065485613e-06,3,4,1.1613073947179873
USDJPY,2014-07-08,4.368282292430318e-06,287,7.955930019363678e-07,9.77890774814464e-07,6,5,1.002182076001322
USDJPY,2014-07-09,5.525684049338424e-06,287,1.5855753531565471e-06,1.4146067434800512e-06,3,2,1.0080796147699653
USDJPY,2014-07-10,9.08581594944666e-06,287,3.128477380159475e-06,4.360862881533476e-06,6,7,0.7043735430102355
USDJPY,2014-07-11,4.200082474174226e-06,251,2.635668066807137e-07,4.696160483976341e-07,1,2,0.9527585641455505
USDJPY,2014-07-14,2.6604699308843246e-06,287,4.88793150672607e-07,7.313718603139241e-07,2,4,1.1015856775483102
USDJPY,2014-07-15,5.418854735967656e-06,287,1.5096264557082098e-06,2.2416178181874843e-06,2,6,0.7303728294242023
