Date,rv5,rq5,bpv5,rsp,rsn,n5,pair
2014-04-14,1.0643820798148146e-05,2.1344538084751847e-10,1.007296613849849e-05,4.573698490378442e-06,6.070122307769703e-06,287,USDCAD
2014-04-15,1.112586508826518e-05,2.361617890646763e-10,1.0494846111757956e-05,6.393190883243496e-06,4.732674205021683e-06,287,USDCAD
2014-04-16,3.020793063615405e-05,6.016616130686227e-09,2.769181980575388e-05,1.8072307900008565e-05,1.2135622736145489e-05,287,USDCAD
2014-04-17,1.0138398835081528e-05,4.2759292355372544e-10,8.659818581481383e-06,4.639748820463749e-06,5.498650014617777e-06,287,USDCAD
2014-04-18,5.676125013334828e-06,1.1170624082733007e-10,4.470191447442167e-06,3.310430501304606e-06,2.365694512030222e-06,251,USDCAD
2014-04-20,2.708388941157288e-07,1.3599305132857442e-13,1.871475404426801e-07,1.0479388270775909e-07,1.660450114079697e-07,35,USDCAD
2014-04-21,5.77202090594436e-06,6.48838434955857e-11,5.675117139260539e-06,2.553959686510688e-06,3.218061219433672e-06,286,USDCAD
2014-04-22,7.227645644094588e-06,1.1670021464300663e-10,6.204773770353074e-06,3.917033527844588e-06,3.31061211625e-06,287,USDCAD
2014-04-23,9.457820907399922e-06,2.626900124657238e-10,7.899798949282419e-06,5.047302974864849e-06,4.410517932535072e-06,287,USDCAD
2014-04-24,6.254342606473471e-06,5.923256563758217e-11,6.803376021633775e-06,2.8156364243300656e-06,3.438706182143407e-06,287,USDCAD
2014-04-25,6.958574003399122e-06,7.692413674813279e-11,6.702473132032284e-06,4.042231271449539e-06,2.916342731949584e-06,251,USDCAD
2014-04-27,5.012830363813297e-07,6.176784438943354e-13,3.1095196744689146e-07,1.2560605501641646e-07,3.756769813649134e-07,35,USDCAD
2014-04-28,5.685795711177742e-06,5.38791734326497e-11,5.371234834026463e-06,2.7234328919028105e-06,2.962362819274932e-06,287,USDCAD
2014-04-29,1.1583664246546468e-05,2.0625448350630507e-10,1.130126501748712e-05,4.537573472151464e-06,7.046090774395002e-06,287,USDCAD
2014-04-30,1.7632909475227205e-05,2.003480979492936e-09,1.553437585516565e-05,7.863262125445775e-06,9.769647349781431e-06,287,USDCAD
2014-05-01,6.840856254275003e-06,8.565796867182664e-11,5.932800568960884e-06,2.9342163545185684e-06,3.906639899756434e-06,287,USDCAD
2014-05-02,1.7804778858576637e-05,1.256398902492238e-09,1.876954542112395e-05,1.0208807201455737e-05,7.595971657120901e-06,251,USDCAD
2014-05-04,5.240018430769382e-07,2.8405685621950484e-13,5.587134247057231e-07,3.061064995132663e-07,2.178953435636721e-07,35,USDCAD
2014-05-05,6.381445036595372e-06,1.0394426115387156e-10,5.686951727165604e-06,2.6068443869754326e-06,3.7746006496199374e-06,287,USDCAD
2014-05-06,1.0533662969515565e-05,2.1059892225173408e-10,9.189405126900148e-06,3.759442048669591e-06,6.774220920845975e-06,287,USDCAD
2014-05-07,7.175050056065551e-06,8.246506929636079e-11,7.353463390168959e-06,3.783405681070599e-06,3.391644374994954e-06,287,USDCAD
2014-05-08,1.2968804804660606e-05,6.334231067801706e-10,1.1107303303260148e-05,3.664565100327148e-06,9.30423970433346e-06,287,USDCAD
2014-05-09,4.209936686967313e-05,6.301811171547594e-08,2.9124621115725487e-05,3.523765635478191e-05,6.86171051489122e-06,251,USDCAD
2014-05-11,3.398753294885264e-07,1.2883675190079597e-13,2.406105292520844e-07,1.820668640898062e-07,1.578084653987201e-07,35,USDCAD
2014-05-12,6.505072551683953e-06,8.131654325096125e-11,6.833584869484494e-06,3.121323611660996e-06,3.383748940022956e-06,287,USDCAD
2014-05-13,9.724465533507526e-06,1.8557399005582376e-10,9.37093185641733e-06,4.6408862359855966e-06,5.083579297521929e-06,287,USDCAD
2014-05-14,9.223130565581795e-06,1.8697253936092886e-10,8.8787030551995e-06,4.559712821620064e-06,4.663417743961731e-06,287,USDCAD
2014-05-15,9.738261250025154e-06,1.6017184095219563e-10,9.45687536725221e-06,5.198426366306287e-06,4.539834883718866e-06,287,USDCAD
2014-05-16,5.778007092790541e-06,4.167618879960972e-11,5.760077071469964e-06,2.6938906179686456e-06,3.084116474821896e-06,251,USDCAD
2014-05-18,2.851795706349266e-07,1.05305983322074e-13,2.749351804861059e-07,1.8785553679113602e-07,9.73240338437906e-08,34,USDCAD
2014-05-19,5.061900061092329e-06,4.551798613965686e-11,4.842813622252412e-06,2.50077673053345e-06,2.5611233305588788e-06,287,USDCAD
2014-05-20,8.690807484102281e-06,1.3467780532468588e-10,8.470064300478111e-06,4.740885403994688e-06,3.949922080107592e-06,287,USDCAD
2014-05-21,1.1178896441039578e-05,2.409684113769403e-10,1.0500743713118196e-05,5.785147982597582e-06,5.393748458441995e-06,287,USDCAD
2014-05-22,8.002848249624616e-06,1.0613629318418572e-10,7.771890332760986e-06,3.5606752427075667e-06,4.442173006917048e-06,287,USDCAD
2014-05-23,6.476222124904377e-06,1.2939018319694034e-10,6.2076420675296775e-06,1.990412395761654e-06,4.485809729142723e-06,251,USDCAD
2014-05-25,2.926822429003993e-07,2.178996748469117e-13,1.4577640687695008e-07,1.365672119204183e-07,1.5611503097998098e-07,32,USDCAD
2014-05-26,2.0621637049297694e-06,6.510135861901277e-12,1.935668244486862e-06,9.343330397201708e-07,1.127830665209599e-06,285,USDCAD
2014-05-27,6.085208109565039e-06,5.3532437346797526e-11,5.566987066175629e-06,2.922085829016237e-06,3.1631222805488034e-06,287,USDCAD
2014-05-28,7.972316997564536e-06,9.729745941269278e-11,7.94423501902492e-06,4.187124400643716e-06,3.78519259692082e-06,287,USDCAD
2014-05-29,9.491591273096647e-06,2.2500205212716648e-10,9.11728091097201e-06,3.724959071127453e-06,5.766632201969195e-06,287,USDCAD
2014-05-30,1.015541302803798e-05,7.667261817642385e-10,7.476527318901817e-06,5.949595547393747e-06,4.205817480644232e-06,251,USDCAD
2014-06-02,3.24764007655888e-07,1.6512467660083468e-13,2.48643475664556e-07,1.594679564955487e-07,1.6529605116033929e-07,59,USDCAD
2014-06-03,6.135373841222919e-06,6.498938123389853e-11,6.156072638949481e-06,3.151425342733738e-06,2.983948498489181e-06,287,USDCAD
2014-06-04,1.0872172453337269e-05,4.897913548604051e-10,1.0169982152168696e-05,6.573960986622594e-06,4.2982114667146735e-06,287,USDCAD
2014-06-05,1.4783700381283354e-05,1.192611188231772e-09,1.4875444999942208e-05,8.026394005605005e-06,6.757306375678349e-06,287,USDCAD
