Date,pair,sig,sig_old,zT,zL,zH,rv5
2020-10-02,USDCAD,0.005315220368102385,0.004058376785452159,0.2773512966780397,-0.06231877177641725,0.6404026676710981,1.8215362328412805e-05
2020-10-05,USDCAD,0.00447153792276083,0.004012899493797342,-0.7947524419165286,-0.8791079995723604,-0.04370530897391818,9.603214670824576e-06
2020-10-06,USDCAD,0.003930363653993274,0.0039710027975800475,1.2004072339318694,-0.31684021814016894,1.2557916632901578,1.740326483609556e-05
2020-10-07,USDCAD,0.003916833933116159,0.003790674333494598,-1.1910743532763854,-1.3393867608565833,0.3734663369549188,1.1979443027594694e-05
2020-10-08,USDCAD,0.003938400688965408,0.003730011103966638,-1.2901733306485659,-1.3171217755942892,0.12253243389267561,8.654083096140556e-06
2020-10-09,USDCAD,0.003626182506188427,0.00365287831063852,-1.635439958736692,-1.7300888321150854,0.08360784375543585,1.2838020290717004e-05
2020-10-12,USDCAD,0.003729632531359753,0.00364631843885785,-0.03271587209583153,-0.2597922119549206,0.5963645257535103,8.762107765052589e-06
2020-10-13,USDCAD,0.0036005382465545835,0.003639737764130337,0.6030272400090592,-0.28186141360845823,0.7319262947826733,1.0400799402480788e-05
2020-10-14,USDCAD,0.0035693257493682987,0.003586662029407115,0.23016923304148568,-0.5271174166366388,0.47292067526213527,1.111427151165733e-05
2020-10-15,USDCAD,0.003607904362303461,0.0035238567830334416,1.6117894163721356,-0.137024113716484,2.262669760108994,1.319965653007802e-05
2020-10-16,USDCAD,0.003779689697705082,0.0035003732292501603,-0.7631340535577105,-1.026033336962029,0.18594306862200138,1.1833058830506042e-05
2020-10-19,USDCAD,0.0035816946642647824,0.003488544437372473,-0.00423353569086109,-0.8416176833358968,0.1671733332977308,1.046879723533831e-05
2020-10-20,USDCAD,0.003594414224095937,0.0032489764695758355,-1.4910401489412761,-1.8114394229457573,0.29093029591988945,1.2500821019081912e-05
2020-10-21,USDCAD,0.0037895321721377853,0.003299020029019325,0.7070786706816201,-0.7775602308236097,0.8294198087045248,1.556656416986367e-05
2020-10-22,USDCAD,0.0038856459631377966,0.003337224814772032,-0.35827712625167984,-0.6032889559137744,0.44177523158844484,1.580163998241434e-05
2020-10-23,USDCAD,0.0038222938530369285,0.0032343561831412386,-0.28894639999686567,-0.5422860168871908,0.47755598446986386,9.998998111124007e-06
2020-10-26,USDCAD,0.003638996020578749,0.003171693878024572,1.4975003115535206,0.054445494837840946,2.1549045216722487,1.505949048411386e-05
2020-10-27,USDCAD,0.0039898293580015965,0.0032838414054909035,0.02279574218679536,-0.9802762593485471,0.1329459444574315,1.1105338551138642e-05
2020-10-28,USDCAD,0.005283538519715295,0.0032757831494574603,1.6993312133302303,-0.22103267148299555,1.9806024518739724,2.2193898205206927e-05
2020-10-29,USDCAD,0.0044267824397829,0.0033474462643531934,0.02544991719391352,-0.6065557505433709,1.2892426340510308,2.127944733327954e-05
2020-10-30,USDCAD,0.004470205532849478,0.0035478314546461076,0.05879525908309777,-0.5972267962178658,0.565473453751002,2.0450196398098186e-05
2020-11-02,USDCAD,0.004319870693132376,0.0035990930245190056,-1.7148854172848758,-1.8550094574746376,0.8968564065819877,2.0324153974927207e-05
2020-11-03,USDCAD,0.004341196941284749,0.003912811305676441,-2.0617685604720357,-2.1110001772126328,0.23510648362749254,1.7665264314719923e-05
2020-11-04,USDCAD,0.004278880053230466,0.00397914950467798,0.4276936720161855,-0.1284608773653186,3.480682961887474,9.10421449723018e-05
2020-11-05,USDCAD,0.008109700444322599,0.004584943147872859,-0.40931665552545127,-0.928796063221808,0.4837790326158267,4.058392201955896e-05
2020-11-06,USDCAD,0.006937279448189295,0.004877455085933794,-0.3242967168981355,-0.7068889504951681,0.15307031715228914,2.386498053706179e-05
2020-11-09,USDCAD,0.005092504875382419,0.0049178216643681345,-0.6977404698033937,-1.8970615642206383,-0.02707971087652649,4.678829208193551e-05
2020-11-10,USDCAD,0.005391889015347678,0.0051096550943072125,0.3390433034428183,-0.32680846886565745,0.6192119066562379,3.0152502801173755e-05
2020-11-11,USDCAD,0.0056476183399198285,0.005143194426771649,0.3719215018607484,-0.3114399210645985,0.6239493445738691,1.838128120218867e-05
2020-11-12,USDCAD,0.004937520729763145,0.0051729377627237625,1.2138601214546092,-0.043431586803568366,1.4080204641176746,2.2629818490152018e-05
2020-11-13,USDCAD,0.004837028461571627,0.005110938262854569,-0.13538455052641826,-0.33389889877663487,0.5532098886082825,1.5882786883091592e-05
2020-11-16,USDCAD,0.004527282603101888,0.005119449467538728,-0.9002847989375588,-1.0642142181561305,0.16314179802370057,1.5299406621236838e-05
2020-11-17,USDCAD,0.0044038687975533385,0.005121594483048892,0.5221488520422101,-0.20502428550755145,0.7195931640215506,1.423044523047895e-05
2020-11-18,USDCAD,0.004223970857181203,0.005066671223698053,-0.3018807327041506,-1.2933797339357218,0.22390220066127586,1.6636476378201038e-05
2020-11-19,USDCAD,0.004385697059281262,0.00508671807917786,-0.02090640143770416,-0.6332682329554006,0.6037157879985409,1.4995663575722248e-05
2020-11-20,USDCAD,0.004214805211760935,0.005122097871211997,0.10150190575540645,-0.8790807051219764,0.17035347684729393,9.218044467186356e-06
2020-11-23,USDCAD,0.0037789573571890243,0.005134762660429371,-0.3741773806578458,-0.9638210491032879,0.3958494015668411,1.611431892357293e-05
