pair,Date,n_bin,rv_kiem,hhi,top1,top12
GBPUSD,2011-08-05,251,5.014626315041781e-05,0.019868011700838455,0.058685519480883866,0.3976917712367235
GBPUSD,2011-08-08,287,4.754368488814619e-05,0.013383341695067537,0.04508851261377989,0.29282524230334184
GBPUSD,2011-08-09,287,8.95015119085178e-05,0.02171449596032214,0.07736120112199778,0.3785294440724437
GBPUSD,2011-08-10,287,5.26427019312236e-05,0.020349459020185055,0.0987557558035172,0.352202709627704
GBPUSD,2011-08-11,286,5.348387945815203e-05,0.013687112062937767,0.04105164613584357,0.30774269877963
GBPUSD,2011-08-12,251,2.9467662186878977e-05,0.0208152038489196,0.06269324373612896,0.41051696698878953
GBPUSD,2011-08-15,284,2.2732093288160053e-05,0.01940395547060281,0.07318304120510805,0.362852850300211
GBPUSD,2011-08-16,287,2.8907053019700453e-05,0.024300257938517988,0.08728745413074511,0.44930071018365225
GBPUSD,2011-08-17,286,5.6182879768475164e-05,0.03947094833020218,0.13416436293637252,0.5344286830815086
GBPUSD,2011-08-18,287,4.841353871426202e-05,0.02210597047521235,0.09872100060428796,0.37787209003587835
GBPUSD,2011-08-19,251,4.7013608558768786e-05,0.016861080922367332,0.05289809266601225,0.3443279896316473
GBPUSD,2011-08-22,285,2.793858614717525e-05,0.015804882932242314,0.052728652919622886,0.33450920035930215
GBPUSD,2011-08-23,285,3.470707594769245e-05,0.022532964620506885,0.07700629753561948,0.42764434985321226
GBPUSD,2011-08-24,285,2.6249449606804368e-05,0.017156790904708487,0.050924521709570326,0.3686454442500679
GBPUSD,2011-08-25,287,2.585689788238737e-05,0.0275848850683894,0.09785896293702027,0.45781017111776895
GBPUSD,2011-08-26,251,3.50169125305593e-05,0.030643775919217187,0.11749027321001004,0.4682160341797122
GBPUSD,2011-08-29,286,2.08912797668644e-05,0.0527423906240828,0.1933495969491607,0.5078709464842804
GBPUSD,2011-08-30,286,2.5035089609905393e-05,0.026187701096252094,0.0939570094348195,0.4555510117018488
GBPUSD,2011-08-31,287,2.8078257787951038e-05,0.025246421342528504,0.05934355095939036,0.48644558329287213
GBPUSD,2011-09-01,284,2.9591768910722313e-05,0.030123417432112765,0.11644889492333114,0.44510097289891076
GBPUSD,2011-09-02,251,2.65833526696075e-05,0.025891824152798726,0.10401108993476428,0.42394801620703076
GBPUSD,2011-09-05,286,2.909992429594727e-05,0.030310955815066806,0.09664005006236998,0.43770007548492645
GBPUSD,2011-09-06,287,4.589651024288681e-05,0.02623403734098763,0.09677166712834567,0.4203805182729954
GBPUSD,2011-09-07,287,4.24680179656999e-05,0.03497783048324018,0.14729858284991304,0.4533036268330934
GBPUSD,2011-09-08,287,4.4198688683571894e-05,0.02423676308114793,0.07929344781575756,0.44840569737061753
GBPUSD,2011-09-09,251,6.076714211690617e-05,0.02492883342989799,0.07957423636448707,0.4426506508606734
GBPUSD,2011-09-12,286,4.800225566051521e-05,0.018017876471699296,0.06976106010790634,0.3490813461864746
GBPUSD,2011-09-13,287,4.7966515688843334e-05,0.019442362734833202,0.06558943974184847,0.3697081541579783
GBPUSD,2011-09-14,287,4.1304434218008564e-05,0.01752887680747927,0.07095533621274797,0.34882604654315774
GBPUSD,2011-09-15,287,3.307350856553823e-05,0.02566024161628096,0.08776592785950411,0.4326323477146735
GBPUSD,2011-09-16,251,2.6658357087492094e-05,0.01694188012745266,0.059945814425074476,0.3545060201237435
GBPUSD,2011-09-19,286,2.927979013318278e-05,0.01708998914663643,0.07998276405922107,0.3193848638985985
GBPUSD,2011-09-20,287,2.9701916018723594e-05,0.015909666718250837,0.05460089498362491,0.3323236696254514
GBPUSD,2011-09-21,287,6.997347195921126e-05,0.06134461885458707,0.14639763464148764,0.5849772540773631
GBPUSD,2011-09-22,287,7.797623812103568e-05,0.023588481066518806,0.07843026797994909,0.43036118492695896
GBPUSD,2011-09-23,251,6.02530934980436e-05,0.026407832385954812,0.1110876955195474,0.4038236953429459
GBPUSD,2011-09-26,287,3.5033625533611585e-05,0.01329703767209969,0.042699979619662896,0.29147362701959867
GBPUSD,2011-09-27,286,4.220821751097742e-05,0.019398211505421037,0.07675795865190443,0.3775698867241066
GBPUSD,2011-09-28,287,3.9512245225097224e-05,0.015337872116646053,0.04566616858385458,0.34644379529602803
GBPUSD,2011-09-29,287,4.6200233497015395e-05,0.05209078577692377,0.21198437826606936,0.40818862507915116
GBPUSD,2011-09-30,251,4.364524711658491e-05,0.019189208000718782,0.05909643669801816,0.3779671341711318
GBPUSD,2011-10-03,287,4.546066896508456e-05,0.014871717073105632,0.07126636471114162,0.30208799993816365
GBPUSD,2011-10-04,287,5.808882087443744e-05,0.020855046635576576,0.0831328576056978,0.3979078620118145
GBPUSD,2011-10-05,287,4.4958839291891125e-05,0.02666420383579607,0.10767564570833131,0.41480553090179867
GBPUSD,2011-10-06,287,0.0001429949101768873,0.43480989658556585,0.6551301132985441,0.8292123944123218
GBPUSD,2011-10-07,251,5.482359603929741e-05,0.026656428615903865,0.12135044150767477,0.3947650995873342
GBPUSD,2011-10-10,287,2.7195327483389642e-05,0.015325865527933281,0.054682735914308424,0.325152128494715
GBPUSD,2011-10-11,286,3.266339752095346e-05,0.0256462157724564,0.09864189874891344,0.3975773813287061
GBPUSD,2011-10-12,287,5.5433037239035175e-05,0.024828661153183967,0.09485001470560944,0.4364511883680427
GBPUSD,2011-10-13,287,3.632599476902766e-05,0.01601194453917719,0.06401858249598957,0.3292854806343197
GBPUSD,2011-10-14,251,3.284252635158433e-05,0.0381233414818744,0.13296730591880432,0.492745770395641
GBPUSD,2011-10-17,286,2.6129607018770793e-05,0.01646161950892479,0.04990389864479649,0.3513594164757973
GBPUSD,2011-10-18,287,4.6496212792674496e-05,0.022382123280525513,0.07311458988826419,0.425509819143383
GBPUSD,2011-10-19,287,4.007119048205394e-05,0.018967664947505528,0.07820523315089398,0.3693470553551624
GBPUSD,2011-10-20,287,5.0538486259924304e-05,0.016398191780318372,0.0623383531881766,0.34981052766246373
GBPUSD,2011-10-21,251,3.298166858269446e-05,0.018767623254484434,0.0533484692994352,0.3847401132256857
GBPUSD,2011-10-24,287,2.667318255748719e-05,0.017966785321359584,0.05866741976175977,0.36591560507047255
GBPUSD,2011-10-25,287,2.6374258433837937e-05,0.017311244722507616,0.06543438234295587,0.3401414134868695
GBPUSD,2011-10-26,287,3.401164438761686e-05,0.015306146465565062,0.05619001692509267,0.32790201250957995
GBPUSD,2011-10-27,287,4.643593316087061e-05,0.013667370144468335,0.048170456572609655,0.2904492062299657
GBPUSD,2011-10-28,251,2.7840027091842232e-05,0.02093230425820011,0.06683667143242292,0.39598820971103305
GBPUSD,2011-10-31,287,6.401404992168822e-05,0.022006953764091078,0.10195862934643074,0.36710417837758685
GBPUSD,2011-11-01,287,6.37115589668242e-05,0.017314170795047233,0.07516768479864182,0.33421245635280794
GBPUSD,2011-11-02,287,4.217142315762812e-05,0.017671773678577543,0.07267479974962142,0.3385408065388958
GBPUSD,2011-11-03,287,5.331874664713472e-05,0.01533733970745611,0.04948816262653318,0.3227475573755642
GBPUSD,2011-11-04,251,3.2033060680103144e-05,0.03332599961999735,0.12449730098089043,0.4877708248239918
GBPUSD,2011-11-07,287,3.489461770123802e-05,0.029069989454304748,0.12148933947567138,0.4361822843501275
GBPUSD,2011-11-08,287,2.533193771960036e-05,0.021154644864347545,0.08077860494399323,0.40238888472811235
GBPUSD,2011-11-09,287,3.8721682908746693e-05,0.021657220947621666,0.08502616352865945,0.39504658203193604
GBPUSD,2011-11-10,287,4.237701502027058e-05,0.020699499031320484,0.07301446772923637,0.38219924088032947
GBPUSD,2011-11-11,263,3.0776004481145935e-05,0.022610992956885293,0.08532085652172197,0.4085526750592844
GBPUSD,2011-11-14,287,3.088864954556321e-05,0.027151155010118187,0.12991938784662,0.37408561147789754
GBPUSD,2011-11-15,287,4.610414944633099e-05,0.023468659403988016,0.09382658430489377,0.41996871408880676
GBPUSD,2011-11-16,287,4.825001247058943e-05,0.013293290482170705,0.04406027375152243,0.30460890665570395
GBPUSD,2011-11-17,287,4.251017041315619e-05,0.013972847794112935,0.038009221161433605,0.312242976165186
GBPUSD,2011-11-18,263,3.9197904044746634e-05,0.01494061440605918,0.04949295634587043,0.3157451252560769
GBPUSD,2011-11-21,287,3.733242758998548e-05,0.018279057015432813,0.0684722931302091,0.3671925771097313
GBPUSD,2011-11-22,287,3.3662162330309504e-05,0.015999609734028204,0.04846693117669975,0.342997914509027
GBPUSD,2011-11-23,287,3.713116607052217e-05,0.01225172332220456,0.04013269957880401,0.2732101654288289
GBPUSD,2011-11-24,287,2.4660156428525164e-05,0.01776782963542201,0.048694792827619945,0.367666204536662
GBPUSD,2011-11-25,261,3.1539790356471395e-05,0.0213111341821637,0.08304337608640598,0.3930734817672209
GBPUSD,2011-11-28,286,3.282249785776134e-05,0.024281827635056284,0.11402906884632048,0.38692916110249703
GBPUSD,2011-11-29,287,3.297794801257125e-05,0.0286051236570391,0.13568365656218004,0.38833920129020405
GBPUSD,2011-11-30,287,7.801109369573445e-05,0.12730094187653743,0.33539146282505744,0.6133487550196939
GBPUSD,2011-12-01,287,4.2636345043503904e-05,0.01712281971392624,0.054926812876111605,0.3710120077133671
GBPUSD,2011-12-02,263,2.4193256423210414e-05,0.015599550907149304,0.04327517574184115,0.3462312941928462
GBPUSD,2011-12-05,287,2.4805131731694492e-05,0.021112751458462593,0.0773270674353519,0.4128395448774085
GBPUSD,2011-12-06,287,2.408761162274375e-05,0.013390839779094242,0.04682489109491036,0.2870234904960047
GBPUSD,2011-12-07,287,3.563551114199095e-05,0.05072000149515084,0.1545020996474329,0.5413231817015564
GBPUSD,2011-12-08,287,3.5867034275501166e-05,0.032551169288203834,0.11617929585878602,0.4942487153501463
GBPUSD,2011-12-09,263,3.995039596910537e-05,0.0267324960326085,0.10290891778684265,0.44466741773334245
GBPUSD,2011-12-12,287,4.2898283433989313e-05,0.02770503976214014,0.09525522005560837,0.4589246241626387
GBPUSD,2011-12-13,287,3.590588830799234e-05,0.01900119585742191,0.07030171905929022,0.3769250920910803
GBPUSD,2011-12-14,287,3.148141502915764e-05,0.020065674833192576,0.07376270929424003,0.3671771884776549
GBPUSD,2011-12-15,287,3.10005375490056e-05,0.016451826813686683,0.05916034907117555,0.34382647569903696
GBPUSD,2011-12-16,263,2.229278085759423e-05,0.019258688641802992,0.055015910363179286,0.39178195286593803
GBPUSD,2011-12-19,287,2.453736574040374e-05,0.01252567394662079,0.03769728453706563,0.27441471370460124
GBPUSD,2011-12-20,287,2.8567857646824496e-05,0.046441690934296204,0.16036056091532372,0.5413574077393304
GBPUSD,2011-12-21,287,4.16358852260662e-05,0.018578730737968206,0.07702960370352763,0.3421574573412371
GBPUSD,2011-12-22,287,2.7913593907585907e-05,0.027255082638947246,0.10671807637633836,0.4375565857387551
GBPUSD,2011-12-23,263,1.9083437626238843e-05,0.02420434768109523,0.08512299590732655,0.4210054123935463
GBPUSD,2011-12-26,198,7.152030992731138e-06,0.03084485038852859,0.06684045793215343,0.5299447242010796
GBPUSD,2011-12-27,287,1.7806789743299428e-05,0.03542264852720181,0.10894846490441622,0.5016261228145232
GBPUSD,2011-12-28,287,3.297732447644104e-05,0.06260874653723733,0.19151883012083115,0.5824617051215004
GBPUSD,2011-12-29,287,3.0024956872381724e-05,0.029875325080101895,0.1248905585797426,0.4278092046984967
GBPUSD,2011-12-30,263,3.714666794962947e-05,0.022263930420808962,0.061018157029011165,0.41867686991698033
GBPUSD,2012-01-02,203,1.1900365925147637e-05,0.05319917754844501,0.16039978669377655,0.5874961899580017
GBPUSD,2012-01-03,287,4.15261660229628e-05,0.015004025649413713,0.03789176277254864,0.32523569434887356
GBPUSD,2012-01-04,287,2.322241884333541e-05,0.014922142158344968,0.04452340081035393,0.32420739647977187
GBPUSD,2012-01-05,287,2.5789906165719003e-05,0.016152367138390227,0.05526529251493779,0.33750560870930413
GBPUSD,2012-01-06,263,3.084104556549696e-05,0.017296921721339727,0.042104814560204866,0.3671905789401567
GBPUSD,2012-01-09,287,2.092701045578802e-05,0.014985656531220273,0.049382766312282306,0.3278601208564741
GBPUSD,2012-01-10,287,1.9897142531061385e-05,0.017652850884762015,0.05659545145493151,0.36370077348071517
GBPUSD,2012-01-11,287,2.742626716747972e-05,0.03565472241788743,0.10924075477861468,0.4891079850041171
GBPUSD,2012-01-12,287,2.2984210815054733e-05,0.020026150534098525,0.07066199943585263,0.39400202034693554
GBPUSD,2012-01-13,263,5.190263380851574e-05,0.04670144517930977,0.16096663377020887,0.5236777514490278
GBPUSD,2012-01-16,287,2.5821472124992173e-05,0.020686534554870878,0.06029011392995433,0.41067485782942426
GBPUSD,2012-01-17,287,2.0953364395799218e-05,0.015388397672804581,0.050478730425879664,0.3321315641292896
GBPUSD,2012-01-18,287,3.2185307958364875e-05,0.022118887643534663,0.1018391338773801,0.3708948765779022
GBPUSD,2012-01-19,287,1.7452304781070104e-05,0.013252462864576858,0.04055950766575204,0.3059248783088005
GBPUSD,2012-01-20,263,1.8928308617414843e-05,0.029793441756334426,0.12130583547271032,0.43830172569045744
GBPUSD,2012-01-23,287,2.1629661993016806e-05,0.017632302625277138,0.05371204738255953,0.3693968647193972
GBPUSD,2012-01-24,287,2.2037143391798394e-05,0.019322395533342144,0.06358257483017958,0.3714947725929133
GBPUSD,2012-01-25,287,3.9512191901313176e-05,0.030651832691346075,0.13144003067897606,0.44115039221109653
GBPUSD,2012-01-26,287,2.2080443260185733e-05,0.01509052176644381,0.05140392543576284,0.31406082716301087
GBPUSD,2012-01-27,263,2.8333153324828475e-05,0.028706957381957852,0.09794916923474346,0.4266172827563708
GBPUSD,2012-01-30,287,1.601161060939358e-05,0.01659841374827142,0.05800223064361922,0.36288706613736305
GBPUSD,2012-01-31,287,2.030445314279189e-05,0.023469383795630887,0.08649394234108028,0.4076159916973733
GBPUSD,2012-02-01,287,2.6673461418401846e-05,0.03257392231732209,0.14599714959958318,0.4045644774762649
GBPUSD,2012-02-02,287,1.6855905911493767e-05,0.017194397241002198,0.04711337432300088,0.35934095093401647
GBPUSD,2012-02-03,263,2.842846663465909e-05,0.029363906911358026,0.1060341709726121,0.4676576664121488
GBPUSD,2012-02-06,287,1.8645120181974394e-05,0.017582273744928736,0.049997359127216555,0.37389965887519944
GBPUSD,2012-02-07,287,2.235698265935821e-05,0.021478822042304925,0.057823482328110534,0.4278516854576388
GBPUSD,2012-02-08,287,2.337451739889712e-05,0.02615965871954886,0.09428316323538358,0.42963647149818823
GBPUSD,2012-02-09,287,2.378021697797213e-05,0.024186071296272146,0.08335684738877858,0.44060516391262217
GBPUSD,2012-02-10,263,2.0726326547582493e-05,0.024424443376010668,0.09268055818872853,0.43369517190976953
GBPUSD,2012-02-13,287,1.3705176360798942e-05,0.017518361141764156,0.054370326410123834,0.3601968168421094
GBPUSD,2012-02-14,287,2.6298551021169737e-05,0.018970344811380557,0.07034425090844537,0.3739467535582932
GBPUSD,2012-02-15,287,2.3017878709264206e-05,0.013843068991794553,0.03362805390969849,0.3134655639853597
GBPUSD,2012-02-16,287,2.0687906921856414e-05,0.029013496969470906,0.09415430401005066,0.44058938806275744
GBPUSD,2012-02-17,263,1.7082526433956486e-05,0.035468920475836524,0.1471126095677636,0.4684778777836772
GBPUSD,2012-02-20,287,1.4043549566573531e-05,0.020301220971768688,0.06295442459231032,0.40024961751052773
GBPUSD,2012-02-21,287,2.6936553259726404e-05,0.03488916325465462,0.12640330911458214,0.4453374518936417
