Date,pair,rv_m1,n_m1,rv_m5,n_m5,rv_m15,n_m15,rv_h1,n_h1
2018-09-11,USDCAD,2.1132014655939348e-05,1414,2.063255577031575e-05,287,2.136515566789781e-05,95,2.31182821634807e-05,23.0
2018-09-12,USDCAD,2.455908849656837e-05,1417,2.015674040558264e-05,287,2.4803626998890202e-05,95,2.016225624863728e-05,23.0
2018-09-13,USDCAD,1.4899469701791886e-05,1421,1.384670135288597e-05,287,1.498275868774483e-05,95,1.3557935677957026e-05,23.0
2018-09-14,USDCAD,1.1952297873028428e-05,1246,9.056436538751398e-06,251,9.771547962708623e-06,83,6.523562664132382e-06,20.0
2018-09-16,USDCAD,3.40173006258706e-07,148,3.134677222532448e-07,35,2.687671037268258e-07,11,4.9977194594452104e-08,2.0
2018-09-17,USDCAD,1.1570570423248488e-05,1419,9.978593536282584e-06,287,1.0990195650093565e-05,95,9.275447876182527e-06,23.0
2018-09-18,USDCAD,1.4842948528446533e-05,1422,1.5291699003516927e-05,287,1.686566551241033e-05,95,1.0030827890668486e-05,23.0
2018-09-19,USDCAD,2.687468305532251e-05,1427,2.4286486491812117e-05,287,2.0802911174751764e-05,95,1.2601585166029757e-05,23.0
2018-09-20,USDCAD,1.3684079443994638e-05,1411,1.4881308536756345e-05,287,1.2605659936027785e-05,95,7.891786295303622e-06,23.0
2018-09-21,USDCAD,1.835198404386793e-05,1253,1.943726608233886e-05,251,1.470844401257921e-05,83,5.1255501918855255e-06,20.0
2018-09-23,USDCAD,1.4600279822506435e-06,154,5.448060468807635e-07,35,5.93670872825712e-07,11,2.091532677031795e-07,2.0
2018-09-24,USDCAD,8.938922569194243e-06,1409,7.3470379148230935e-06,287,5.490322164317249e-06,95,7.580373074732568e-06,23.0
2018-09-25,USDCAD,1.0962813977184084e-05,1400,1.0413227452172406e-05,287,1.003923109837924e-05,95,3.9879339370561085e-06,23.0
2018-09-26,USDCAD,2.016011538207869e-05,1417,2.1168607738320817e-05,287,1.5099682075639964e-05,95,1.4024871425919082e-05,23.0
2018-09-27,USDCAD,1.2010376617850074e-05,1413,1.1811171186909358e-05,287,1.1444707549879391e-05,95,1.1702359772732208e-05,23.0
2018-09-28,USDCAD,1.4980955163268353e-05,1246,1.5864408738531434e-05,251,2.499527402504175e-05,83,2.281533002863391e-05,20.0
2018-09-30,USDCAD,3.994093745146228e-06,169,3.4655395029530637e-06,35,3.2539683909213453e-06,11,1.0096557650478853e-06,2.0
2018-10-01,USDCAD,2.024918994553521e-05,1414,2.493962076835056e-05,287,2.069928821084418e-05,95,2.0001814798620556e-05,23.0
2018-10-02,USDCAD,1.4062430877084133e-05,1409,1.2184273473367155e-05,287,1.0381476961967845e-05,95,8.282355895670552e-06,23.0
2018-10-03,USDCAD,1.4122889616946357e-05,1420,1.3108343340622762e-05,287,1.0213576300234038e-05,95,7.910294609879446e-06,23.0
2018-10-04,USDCAD,1.3749865798410806e-05,1421,1.2917814445562764e-05,287,1.0971547770377101e-05,95,1.2596814462345329e-05,23.0
2018-10-05,USDCAD,1.8776913196829297e-05,1241,2.0430007551284795e-05,251,2.056631062714246e-05,83,6.484619401084681e-06,20.0
2018-10-07,USDCAD,1.415456986687877e-06,167,9.972202111687263e-07,35,9.833726278695466e-07,11,3.1858925371899575e-07,2.0
2018-10-08,USDCAD,9.95272998723271e-06,1395,9.949494182720188e-06,285,9.716525030540094e-06,95,8.20846641276865e-06,23.0
2018-10-09,USDCAD,1.2376263478944806e-05,1404,1.0495592839389511e-05,287,9.266303091012485e-06,95,1.023233895948673e-05,23.0
2018-10-10,USDCAD,1.6000774463996212e-05,1426,1.497206685586316e-05,287,1.3884121055794628e-05,95,1.7110359052759615e-05,23.0
2018-10-11,USDCAD,2.504259355417214e-05,1418,2.3186083226952e-05,287,2.3749184072956715e-05,95,1.298582511071783e-05,23.0
2018-10-12,USDCAD,1.0607679489743011e-05,1255,8.769973586406742e-06,251,7.684642845501025e-06,83,8.649563586651243e-06,20.0
2018-10-14,USDCAD,7.570166524185295e-07,170,5.392610667128188e-07,35,6.363794221562243e-07,11,6.286684807493378e-08,2.0
2018-10-15,USDCAD,1.2582577513222332e-05,1430,1.5987229564950065e-05,287,1.9729461875772336e-05,95,3.624250085687044e-05,23.0
2018-10-16,USDCAD,8.847452380364314e-06,1421,8.477298902749462e-06,287,6.849216621911325e-06,95,8.198558198502405e-06,23.0
2018-10-17,USDCAD,1.2974304937136504e-05,1423,1.2098566091145976e-05,287,1.2407270627763358e-05,95,1.1025341187548686e-05,23.0
2018-10-18,USDCAD,1.2417174840782399e-05,1417,1.2225277925910897e-05,287,1.244903875759141e-05,95,1.4167874267968808e-05,23.0
2018-10-19,USDCAD,4.099981779283999e-05,1254,3.1370437730805934e-05,251,3.3813589779191254e-05,83,2.9164751124283384e-05,20.0
2018-10-21,USDCAD,1.8859964408067328e-06,158,5.780816291136202e-07,35,3.040433772098053e-07,11,2.385680392194829e-07,2.0
2018-10-22,USDCAD,1.1583475173037332e-05,1422,9.8028563609163e-06,287,9.722897838318093e-06,95,5.279312802198308e-06,23.0
2018-10-23,USDCAD,1.1753740718075512e-05,1404,9.964286113678288e-06,287,1.0138387164470527e-05,95,6.8631955280346924e-06,23.0
2018-10-24,USDCAD,3.5180419502362005e-05,1421,5.366843011582094e-05,287,7.211421301931693e-05,95,4.901129184227649e-05,23.0
2018-10-25,USDCAD,1.6801818704438283e-05,1418,1.8023783031098383e-05,287,1.8546840194732783e-05,95,1.4104445405114035e-05,23.0
2018-10-26,USDCAD,1.7955688986253067e-05,1257,1.6792991059946712e-05,251,1.480475624802598e-05,83,1.5336926678571264e-05,20.0
2018-10-28,USDCAD,8.025719547000971e-07,162,5.001020642524037e-07,35,3.799715960030277e-07,11,3.88358526841652e-08,2.0
2018-10-29,USDCAD,1.1954815062416855e-05,1424,1.2310616802702018e-05,287,1.092323539839757e-05,95,5.817349754218194e-06,23.0
2018-10-30,USDCAD,1.1650776275894235e-05,1426,1.0962928287756928e-05,287,1.0577816517080432e-05,95,1.0126579675900979e-05,23.0
2018-10-31,USDCAD,1.5123009826374307e-05,1423,1.3555913835895156e-05,287,1.1143732965735728e-05,95,6.321660700989705e-06,23.0
2018-11-01,USDCAD,1.239639027494635e-05,1411,1.1372291847628277e-05,287,1.3989507874107195e-05,95,1.9478715711844942e-05,23.0
2018-11-02,USDCAD,1.628915789072973e-05,1245,1.6862859477599567e-05,251,1.534759442087916e-05,83,1.4652767100190006e-05,20.0
2018-11-04,USDCAD,1.2403275818644365e-06,109,6.190127734015507e-07,23,6.420960398744571e-07,7,7.05092499337551e-09,1.0
2018-11-05,USDCAD,9.193730139697295e-06,1414,7.1911865950951434e-06,287,5.836981823006508e-06,95,5.605406467047566e-06,23.0
2018-11-06,USDCAD,7.329190081458578e-06,1401,7.036427899853247e-06,287,6.331992905943067e-06,95,6.0415609867949765e-06,23.0
2018-11-07,USDCAD,1.5585848316331353e-05,1435,1.7574177265716122e-05,287,2.079005587650193e-05,95,2.7656158180253412e-05,23.0
2018-11-08,USDCAD,1.393457310021367e-05,1424,1.6322386833028596e-05,287,2.566113942690407e-05,95,5.481654225177943e-05,23.0
2018-11-09,USDCAD,1.2136644246100166e-05,1311,1.2580710078159837e-05,263,1.357359019193219e-05,87,1.538257938832212e-05,21.0
2018-11-11,USDCAD,8.284502941834286e-07,103,5.308719535038119e-07,23,2.8293707090195893e-07,7,6.572067225412393e-07,1.0
2018-11-12,USDCAD,1.067256513675468e-05,1419,1.0225897114443658e-05,287,9.71636096139277e-06,95,5.550830205022557e-06,23.0
2018-11-13,USDCAD,1.350461817277764e-05,1406,1.1935550485308616e-05,287,1.05205023562493e-05,95,1.0180510593503232e-05,23.0
2018-11-14,USDCAD,1.8191758236698755e-05,1415,2.0585624298805296e-05,286,2.3289177888829938e-05,95,7.593189715379108e-06,23.0
2018-11-15,USDCAD,1.686023296186741e-05,1421,1.8393261832856904e-05,287,1.91996114846972e-05,95,1.524945865420741e-05,23.0
2018-11-16,USDCAD,1.538724427183714e-05,1310,1.6688858696424683e-05,263,1.8055872837339808e-05,87,2.5247836037441236e-05,21.0
2018-11-18,USDCAD,7.489747070732936e-07,100,6.292596792148975e-07,23,7.665789527356093e-07,7,2.2229950451592835e-07,1.0
2018-11-19,USDCAD,1.0854570108593582e-05,1416,1.1341897134957386e-05,287,1.3043156070697488e-05,95,7.844764625994892e-06,23.0
2018-11-20,USDCAD,1.761893731052081e-05,1413,1.756736315671969e-05,287,2.148436066780149e-05,95,2.1777494774827478e-05,23.0
2018-11-21,USDCAD,1.4619708418941357e-05,1407,1.6047368007065323e-05,287,1.4533154039975213e-05,95,1.1770963691566008e-05,23.0
2018-11-22,USDCAD,1.4670211334784955e-05,1401,1.710797398875802e-05,287,1.13949296946483e-05,95,5.455036843033588e-06,23.0
2018-11-23,USDCAD,2.794208586097444e-05,1298,2.8079254920557177e-05,263,2.437890918254687e-05,87,1.3900534977467312e-05,21.0
2018-11-25,USDCAD,5.518431986997987e-07,110,3.3596026776767307e-07,23,1.3860503322754746e-07,7,1.2631271067753367e-07,1.0
2018-11-26,USDCAD,1.2186953703529979e-05,1407,9.523515811288552e-06,287,9.586195481509107e-06,95,8.854957972553345e-06,23.0
2018-11-27,USDCAD,1.3968899744140538e-05,1398,1.2864307663764542e-05,287,1.2320996219282615e-05,95,1.665882294038455e-05,23.0
2018-11-28,USDCAD,2.3853696676418174e-05,1401,2.7710380868983616e-05,287,3.6861355333612054e-05,95,3.322188101042181e-05,23.0
2018-11-29,USDCAD,1.9360443528685547e-05,1415,1.4717948963905965e-05,287,1.5126492839552518e-05,95,8.9264760060765e-06,23.0
2018-11-30,USDCAD,1.6109445354481176e-05,1303,1.2549365590441966e-05,263,1.5068664326229093e-05,87,1.244712862525259e-05,21.0
2018-12-02,USDCAD,1.6751157143306134e-06,112,1.344489470607544e-06,23,5.929756004800596e-07,7,8.196638728734883e-09,1.0
2018-12-03,USDCAD,1.756342067741158e-05,1422,1.8701829007734485e-05,287,1.5911319790974582e-05,95,2.000454066770004e-05,23.0
2018-12-04,USDCAD,1.4507607676857854e-05,1422,1.2382706655720413e-05,287,1.2846211088673666e-05,95,1.4484380577011934e-05,23.0
2018-12-05,USDCAD,3.2082372069513825e-05,1423,5.265073797840719e-05,287,5.557361503580125e-05,95,5.6817471846405055e-05,23.0
2018-12-06,USDCAD,2.468716899701992e-05,1417,2.3983987380941105e-05,287,1.8256346657304475e-05,95,1.9191961869313944e-05,23.0
2018-12-07,USDCAD,3.7638755265066174e-05,1301,4.623929143107405e-05,263,6.368159115565573e-05,87,7.216627422090095e-05,21.0
2018-12-09,USDCAD,9.96324666329842e-07,111,5.745438966265333e-07,23,4.997641414890242e-07,7,5.0667805678876064e-08,1.0
2018-12-10,USDCAD,1.9655983547895838e-05,1414,2.1535322366950594e-05,287,1.7530158353945516e-05,95,1.8521426702851883e-05,23.0
2018-12-11,USDCAD,1.622072187301061e-05,1411,1.5136548088192121e-05,287,1.290517850254281e-05,95,8.737554818630779e-06,23.0
2018-12-12,USDCAD,1.4442410661005323e-05,1408,1.6397866184942327e-05,287,1.348068615943418e-05,95,6.0728324261545964e-06,23.0
2018-12-13,USDCAD,1.2368887666512258e-05,1414,1.236869830621171e-05,287,1.3829320410064645e-05,95,5.14697646019162e-06,23.0
2018-12-14,USDCAD,1.206847586327409e-05,1301,1.129671290303536e-05,263,8.737452063146519e-06,87,8.717169466449767e-06,21.0
2018-12-16,USDCAD,3.6974685142963216e-07,119,2.366272082490959e-07,23,2.2172488622121842e-07,7,1.2861678479252582e-07,1.0
2018-12-17,USDCAD,9.874316632488097e-06,1439,1.1298692669749967e-05,287,8.091141167487668e-06,95,6.306687196327923e-06,23.0
2018-12-18,USDCAD,1.851009997649675e-05,1439,1.7778292671815634e-05,287,1.5541467633346067e-05,95,1.6562435219096254e-05,23.0
2018-12-19,USDCAD,3.368643390020124e-05,1438,3.094801915148751e-05,287,3.092231616930704e-05,95,3.3595475601867886e-05,23.0
2018-12-20,USDCAD,2.118592665972404e-05,1439,1.9809914550238105e-05,287,2.0765176008347567e-05,95,1.8624525016730235e-05,23.0
2018-12-21,USDCAD,1.7956436646104797e-05,1319,1.4390893606987041e-05,263,1.5014743891003986e-05,87,8.26570905643897e-06,21.0
2018-12-23,USDCAD,9.023447770077364e-07,117,5.088137657324374e-07,23,1.5790160674584825e-07,7,2.3856849184617698e-08,1.0
2018-12-24,USDCAD,1.9860773805066555e-05,1414,1.8422704110728047e-05,286,1.7077653081546083e-05,95,1.3761621268015117e-05,23.0
2018-12-25,USDCAD,8.264908389895525e-06,581,6.942415534807773e-06,119,5.652315783644656e-06,39,8.088438216879348e-06,9.0
2018-12-26,USDCAD,9.677847944838747e-06,1439,1.1017417919904947e-05,287,9.45421043979e-06,95,1.2492819893517575e-05,23.0
2018-12-27,USDCAD,1.948516869654452e-05,1439,1.7904034110707548e-05,287,1.7600417897908604e-05,95,1.6808057314098033e-05,23.0
2018-12-28,USDCAD,1.4551112446213456e-05,1319,1.6885319718538365e-05,263,1.9057530869015306e-05,87,1.1440522041167697e-05,21.0
2018-12-30,USDCAD,3.191780095746025e-07,96,3.277448435663215e-07,23,1.6041466043146922e-07,7,7.775958588596603e-08,1.0
2018-12-31,USDCAD,1.4464387188395443e-05,1318,1.1597208370417313e-05,263,1.058052639278518e-05,87,1.2097857776598677e-05,21.0
2019-01-01,USDCAD,3.363148988685821e-06,113,2.05982030606568e-06,22,5.11995123986959e-07,7,2.3750520798238884e-08,1.0
2019-01-02,USDCAD,4.661211384066198e-05,1439,4.424313682169261e-05,287,5.1454918709241405e-05,95,5.8431802609514586e-05,23.0
2019-01-03,USDCAD,3.095140057378372e-05,1439,3.310019129614276e-05,287,2.4237370319379462e-05,95,2.7483615357975924e-05,23.0
2019-01-04,USDCAD,2.6976318280527728e-05,1319,2.533532284751641e-05,263,2.2827063574363778e-05,87,3.133569506163199e-05,21.0
2019-01-06,USDCAD,1.4108946602594322e-06,117,1.8175105555301372e-06,23,9.198712358586945e-07,7,1.7308883256242585e-06,1.0
2019-01-07,USDCAD,1.676092955090268e-05,1439,1.3266649449014036e-05,287,1.3240750616760381e-05,95,9.411930577329447e-06,23.0
2019-01-08,USDCAD,1.5824184504533013e-05,1439,1.579962714736417e-05,287,1.44032677878023e-05,95,1.703551785044391e-05,23.0
2019-01-09,USDCAD,2.5756664931991163e-05,1439,3.403935899348819e-05,287,2.3157985501931822e-05,95,1.2243454586235982e-05,23.0
2019-01-10,USDCAD,1.5024835423058557e-05,1437,1.569281897847149e-05,287,1.1454629473657837e-05,95,9.045803778017157e-06,23.0
2019-01-11,USDCAD,1.2936973260660989e-05,1319,1.1567295213802847e-05,263,1.3241819109713367e-05,87,1.635417173556622e-05,21.0
2019-01-13,USDCAD,2.91911386132888e-07,117,2.2728809597567167e-07,23,2.5916652939079963e-07,7,4.502366477620036e-07,1.0
2019-01-14,USDCAD,9.609352437184978e-06,1439,9.057203048484552e-06,287,7.459185505146526e-06,95,7.78982617268177e-06,23.0
2019-01-15,USDCAD,1.3687435481007425e-05,1439,1.3104671613918076e-05,287,1.3915172378699286e-05,95,1.4351257949827424e-05,23.0
2019-01-16,USDCAD,1.0526638183697014e-05,1439,1.0875069275461e-05,287,9.893794421551254e-06,95,6.086608469088965e-06,23.0
2019-01-17,USDCAD,1.725339270221864e-05,1439,2.0403211167251458e-05,287,2.508734999813681e-05,95,7.417121777235236e-06,23.0
2019-01-18,USDCAD,2.1176530738968702e-05,1319,1.4644294089210294e-05,263,1.133635050205175e-05,87,9.32013578257863e-06,21.0
2019-01-20,USDCAD,5.771377550334462e-07,114,2.691143240451998e-07,23,4.229557230550398e-07,7,6.99629579967529e-07,1.0
2019-01-21,USDCAD,8.991658149221922e-06,1438,7.695122790602237e-06,287,5.817622743296319e-06,95,4.1649242009427005e-06,23.0
2019-01-22,USDCAD,1.152534483317372e-05,1439,1.1429603776462571e-05,287,1.0134000115090637e-05,95,4.947348096370198e-06,23.0
2019-01-23,USDCAD,1.1515188833838217e-05,1439,1.2969601917877228e-05,287,9.654963436946596e-06,95,9.598408264898238e-06,23.0
2019-01-24,USDCAD,1.5264640792909835e-05,1438,1.2243053975633768e-05,287,1.2037094586674622e-05,95,7.1505643418607455e-06,23.0
2019-01-25,USDCAD,1.2311428962548684e-05,1312,1.2895419147070897e-05,263,1.815461179971042e-05,87,2.5201387021541664e-05,21.0
2019-01-27,USDCAD,3.251188843021755e-07,111,5.048500716219134e-07,23,9.744727790763592e-08,7,1.0092899928610589e-07,1.0
2019-01-28,USDCAD,1.0480963723183292e-05,1439,1.050456942004785e-05,287,1.0214988569099638e-05,95,1.375181373705665e-05,23.0
2019-01-29,USDCAD,1.0606839000445175e-05,1439,9.822692326127425e-06,287,9.963280791588885e-06,95,7.565154949662597e-06,23.0
2019-01-30,USDCAD,2.8924838510721092e-05,1438,3.776226984547994e-05,287,3.591380326719717e-05,95,4.517747077240288e-05,23.0
2019-01-31,USDCAD,1.5818015398576406e-05,1439,1.3828570255217625e-05,287,1.1453503433052438e-05,95,8.657824532715681e-06,23.0
2019-02-01,USDCAD,1.5591860483371152e-05,1319,1.4401979538018258e-05,263,1.4106238278402807e-05,87,9.9339743805218e-06,21.0
2019-02-03,USDCAD,7.989296655756047e-07,119,4.5607995763222756e-07,23,3.8443947978148677e-07,7,5.94942371903236e-07,1.0
2019-02-04,USDCAD,9.697687621016434e-06,1439,9.207077095810156e-06,287,1.0028314332993106e-05,95,8.707705358629462e-06,23.0
2019-02-05,USDCAD,8.390600360344017e-06,1439,7.831632063324495e-06,287,8.012069497437987e-06,95,4.7589741812868154e-06,23.0
2019-02-06,USDCAD,1.329116767732989e-05,1439,1.2526987079290829e-05,287,1.1532715538904104e-05,95,1.848493282642047e-05,23.0
2019-02-07,USDCAD,1.2687660016938875e-05,1439,1.2139654538604066e-05,287,1.300867030040086e-05,95,1.6400168732679933e-05,23.0
2019-02-08,USDCAD,2.903014000043278e-05,1319,2.7102360710819272e-05,263,2.887559805347557e-05,87,1.9987128130743974e-05,21.0
2019-02-10,USDCAD,4.0230310490023824e-07,119,8.600953664619837e-07,23,5.50624963503061e-07,7,5.124170677562741e-07,1.0
2019-02-11,USDCAD,1.3352392451031372e-05,1439,1.3626748713248646e-05,287,1.0503714540390556e-05,95,8.053909372070707e-06,23.0
2019-02-12,USDCAD,1.1373904791957658e-05,1439,1.0052132928923306e-05,287,8.256708092256315e-06,95,3.5499448942294092e-06,23.0
2019-02-13,USDCAD,1.2858792075147138e-05,1439,1.3643059723643313e-05,287,1.1894701445597527e-05,95,1.2699212053995167e-05,23.0
2019-02-14,USDCAD,1.7605391070181072e-05,1439,1.6674169745890046e-05,287,1.3396019468188155e-05,95,2.0185449758915014e-05,23.0
2019-02-15,USDCAD,1.1031496704550862e-05,1319,1.0845198222017642e-05,263,1.0958152381726551e-05,87,9.841229113048647e-06,21.0
2019-02-17,USDCAD,3.4444584331879255e-07,119,2.5921725830526164e-07,23,2.311064581717543e-07,7,5.036386251295904e-07,1.0
2019-02-18,USDCAD,8.180752776094209e-06,1439,8.595595101052958e-06,287,4.5008458690763384e-06,95,2.3286858936224225e-06,23.0
2019-02-19,USDCAD,1.0138513136172923e-05,1439,8.785704215692802e-06,287,1.1474790500521232e-05,95,1.1067480356922663e-05,23.0
2019-02-20,USDCAD,1.2516285617699698e-05,1439,1.2538152478916308e-05,287,1.190805979452538e-05,95,1.0691958813557516e-05,23.0
2019-02-21,USDCAD,2.0211095930556095e-05,1439,1.8221310074299482e-05,287,1.5364401368781914e-05,95,1.61636963399876e-05,23.0
2019-02-22,USDCAD,1.3718013295731562e-05,1319,1.2432136696989217e-05,263,1.233698965051678e-05,87,1.5134240537135768e-05,21.0
2019-02-24,USDCAD,3.049113186382481e-07,119,2.8497232860406215e-07,23,9.796011573766297e-08,7,2.5569405083638616e-08,1.0
2019-02-25,USDCAD,1.1673047486069381e-05,1439,1.1800879642594935e-05,287,1.1617262629889108e-05,95,1.239211696700304e-05,23.0
2019-02-26,USDCAD,1.3325168071181538e-05,1439,1.2030272234864275e-05,287,1.2135049762996561e-05,95,1.1787362499991432e-05,23.0
2019-02-27,USDCAD,1.4718087464924206e-05,1438,1.306190867414085e-05,287,1.4712790665637554e-05,95,8.044324235600746e-06,23.0
2019-02-28,USDCAD,1.620183408533095e-05,1439,1.4219624901547104e-05,287,1.4904133100441901e-05,95,1.8042731325661407e-05,23.0
2019-03-01,USDCAD,1.9940951302274245e-05,1319,1.8218029370162268e-05,263,2.8063774556407496e-05,87,7.060470871524567e-05,21.0
2019-03-03,USDCAD,4.364591481276958e-07,119,3.4507568588241604e-07,23,2.7018155791348997e-07,7,3.538736677143536e-07,1.0
2019-03-04,USDCAD,9.438512920271611e-06,1439,8.508223115113787e-06,287,8.715778324121652e-06,95,6.37575916703075e-06,23.0
2019-03-05,USDCAD,9.483689958127578e-06,1439,8.832439140552548e-06,287,8.812570479644997e-06,95,4.61901999757358e-06,23.0
2019-03-06,USDCAD,2.2772591070886864e-05,1439,3.300082727757773e-05,287,3.134339447478249e-05,95,2.1804218057558863e-05,23.0
2019-03-07,USDCAD,1.1107863198330726e-05,1438,9.486672203749095e-06,287,8.532950222576861e-06,95,6.834626165440364e-06,23.0
2019-03-08,USDCAD,2.2680306575315034e-05,1319,1.9799350687848364e-05,263,1.6403173726200074e-05,87,7.91417885935705e-06,21.0
2019-03-10,USDCAD,6.339990822410176e-07,179,5.164309226739294e-07,35,5.212051861311302e-07,11,2.7488345358376533e-07,2.0
2019-03-11,USDCAD,8.907069742601293e-06,1439,8.875608251116367e-06,287,7.703086207916659e-06,95,7.389456037253018e-06,23.0
2019-03-12,USDCAD,9.498461844213492e-06,1439,9.682460336975273e-06,287,8.57558849797497e-06,95,5.693004720251969e-06,23.0
2019-03-13,USDCAD,1.1083183877068918e-05,1439,1.0493068739287887e-05,287,1.0093365981932344e-05,95,1.4454003828598965e-05,23.0
2019-03-14,USDCAD,8.298882807542105e-06,1439,8.297188726316718e-06,287,7.757893055996184e-06,95,5.9534971580781785e-06,23.0
2019-03-15,USDCAD,1.2544814943649798e-05,1199,9.9397391344493e-06,239,1.0396230628369675e-05,79,8.961274547910698e-06,19.0
2019-03-17,USDCAD,4.162445988284736e-07,239,2.849710294001413e-07,47,2.706929699833483e-07,15,2.275487516495867e-07,3.0
2019-03-18,USDCAD,7.597769511797203e-06,1438,7.4252489588395295e-06,287,9.646360734727268e-06,95,6.894647885524278e-06,23.0
2019-03-19,USDCAD,1.1910729357371248e-05,1438,1.278330722807952e-05,287,1.584295750504675e-05,95,2.0115612446680284e-05,23.0
2019-03-20,USDCAD,2.478758190967988e-05,1438,2.9062957349648135e-05,287,1.9160575793044005e-05,95,2.1240964860043323e-05,23.0
2019-03-21,USDCAD,1.766084179452599e-05,1436,1.5114095708325145e-05,287,1.4873817284843688e-05,95,1.3453818640807144e-05,23.0
2019-03-22,USDCAD,1.897698813255758e-05,1199,1.6666299955335678e-05,239,1.1069393009676298e-05,79,8.840525779787284e-06,19.0
2019-03-24,USDCAD,8.767353314145142e-07,239,1.157868477020376e-06,47,8.219381754277576e-07,15,9.060775542332337e-07,3.0
2019-03-25,USDCAD,1.5197437579726685e-05,1439,1.4911816927085833e-05,287,1.2726391758616576e-05,95,7.010757318816765e-06,23.0
2019-03-26,USDCAD,1.0866585119922458e-05,1439,7.5579245352836856e-06,287,8.19054044602353e-06,95,9.678874121141277e-06,23.0
2019-03-27,USDCAD,1.5893981591845812e-05,1438,1.3273057275311943e-05,287,1.0213131269534282e-05,95,7.027297438471186e-06,23.0
2019-03-28,USDCAD,1.538675473300895e-05,1439,1.4381172479499919e-05,287,1.4925069547595012e-05,95,9.923843363724856e-06,23.0
2019-03-29,USDCAD,2.7436590671337504e-05,1199,2.4159333087252855e-05,239,2.7642187449864046e-05,79,2.9755564438039797e-05,19.0
2019-03-31,USDCAD,3.6145797269295624e-07,119,3.370128435092803e-07,23,3.913539783983053e-07,7,1.817952284261657e-08,1.0
2019-04-01,USDCAD,1.2859179314588866e-05,1439,1.244409119593019e-05,287,1.3986085842964626e-05,95,7.72420490695339e-06,23.0
2019-04-02,USDCAD,1.0464041912458367e-05,1439,1.1199510912927415e-05,287,1.1573297864717338e-05,95,9.04459413480418e-06,23.0
2019-04-03,USDCAD,1.1314711991325823e-05,1438,9.622701543794982e-06,287,7.1905563073055665e-06,95,5.403364825763443e-06,23.0
2019-04-04,USDCAD,9.065319800205921e-06,1439,8.102470839497368e-06,287,5.544087770499871e-06,95,2.506947237212512e-06,23.0
2019-04-05,USDCAD,1.1828284285980567e-05,1259,9.074759164380536e-06,251,8.048755095883581e-06,83,6.038138686986104e-06,20.0
2019-04-07,USDCAD,7.267847318077027e-07,174,3.714226474127341e-07,34,3.138997079515352e-07,11,4.2483233430296645e-07,2.0
2019-04-08,USDCAD,7.1676175799121276e-06,1439,6.590844855359798e-06,287,6.632704567062856e-06,95,6.646215959567616e-06,23.0
2019-04-09,USDCAD,8.591838272129192e-06,1438,8.31453181674429e-06,287,7.10703152796088e-06,95,4.251964785121138e-06,23.0
2019-04-10,USDCAD,8.986152402949493e-06,1439,8.697243832752422e-06,287,6.470288112668091e-06,95,7.543175845996012e-06,23.0
2019-04-11,USDCAD,1.106018108420978e-05,1439,8.811820183331839e-06,287,8.61757875597026e-06,95,9.744854383440566e-06,23.0
2019-04-12,USDCAD,8.52380616269304e-06,1259,9.710011190190783e-06,251,9.60191926248138e-06,83,8.636695372651892e-06,20.0
2019-04-14,USDCAD,1.0325331938046545e-06,174,4.570190702425164e-07,34,3.035028147741666e-07,11,9.2107313955372e-08,2.0
2019-04-15,USDCAD,1.3975421822690475e-05,1439,2.3603378387734077e-05,287,3.6091350649037384e-05,95,2.6020131769148996e-05,23.0
2019-04-16,USDCAD,1.3435664078232402e-05,1439,8.514467175000194e-06,287,7.848289058334867e-06,95,7.992574881677907e-06,23.0
2019-04-17,USDCAD,1.901320755833051e-05,1439,2.3289069706219038e-05,287,2.21892159443702e-05,95,2.2860110118084584e-05,23.0
2019-04-18,USDCAD,1.378203761535888e-05,1434,9.876897779770287e-06,287,9.451882724585069e-06,95,6.58056353226466e-06,23.0
2019-04-19,USDCAD,5.318065190516763e-06,1258,2.0255383517280322e-06,251,1.160475329081679e-06,83,1.1190179840809304e-06,20.0
2019-04-21,USDCAD,5.021816541840643e-07,177,5.204251877324278e-07,35,2.0152605764718105e-07,11,2.595191078024084e-07,2.0
2019-04-22,USDCAD,5.797551805719731e-06,1438,5.57058060264689e-06,287,5.591623493374005e-06,95,3.020732949336958e-06,23.0
2019-04-23,USDCAD,8.690944602736933e-06,1439,8.718491871779567e-06,287,1.0162855856120465e-05,95,7.533414248273888e-06,23.0
2019-04-24,USDCAD,4.692024628035305e-05,1436,4.11468037464183e-05,287,3.972535980313615e-05,95,1.6854352928605396e-05,23.0
2019-04-25,USDCAD,8.270912807047492e-06,1438,6.950889063439718e-06,287,4.438361928726167e-06,95,2.9887335163160876e-06,23.0
2019-04-26,USDCAD,1.027320713842946e-05,1259,1.080569425962101e-05,251,7.988576311441436e-06,83,5.826035788625222e-06,20.0
2019-04-28,USDCAD,2.8859815185037004e-07,177,1.645266467412834e-07,35,1.1633535440601167e-07,11,1.2417227675894469e-08,2.0
2019-04-29,USDCAD,6.0081323209486105e-06,1439,4.657314306837085e-06,287,3.97551618711137e-06,95,3.847653467215251e-06,23.0
2019-04-30,USDCAD,1.772296864015832e-05,1439,1.3797347031319342e-05,287,1.0835591666428613e-05,95,1.1935254543584297e-05,23.0
