DATE,pair,carry
1972-02-01,USDCAD,-0.8874999999999997
1972-03-01,USDCAD,-1.1760000000000002
1972-04-01,USDCAD,-1.1525000000000007
1972-05-01,USDCAD,-1.6079999999999997
1972-06-01,USDCAD,-0.875
1972-07-01,USDCAD,-0.16000000000000014
1972-08-01,USDCAD,0.013999999999999346
1972-09-01,USDCAD,0.10499999999999954
1972-10-01,USDCAD,0.22499999999999964
1972-11-01,USDCAD,0.09600000000000009
1972-12-01,USDCAD,0.34499999999999975
1973-01-01,USDCAD,0.694
1973-02-01,USDCAD,1.4024999999999999
1973-03-01,USDCAD,1.9474999999999998
1973-04-01,USDCAD,1.7275
1973-05-01,USDCAD,1.2000000000000002
1973-06-01,USDCAD,1.0750000000000002
1973-07-01,USDCAD,1.9949999999999992
1973-08-01,USDCAD,2.459999999999999
1973-09-01,USDCAD,1.7874999999999996
1973-10-01,USDCAD,-0.15000000000000036
1973-11-01,USDCAD,-0.10999999999999943
1973-12-01,USDCAD,-0.6550000000000011
1974-01-01,USDCAD,-0.46799999999999997
1974-02-01,USDCAD,-0.6649999999999991
1974-03-01,USDCAD,-0.06750000000000078
1974-04-01,USDCAD,-0.16750000000000043
1974-05-01,USDCAD,-0.5820000000000007
1974-06-01,USDCAD,0.005000000000000782
1974-07-01,USDCAD,0.6020000000000003
1974-08-01,USDCAD,0.4250000000000007
1974-09-01,USDCAD,0.0600000000000005
1974-10-01,USDCAD,-0.9720000000000013
1974-11-01,USDCAD,-0.7050000000000001
1974-12-01,USDCAD,-1.1875
1975-01-01,USDCAD,-0.9960000000000004
1975-02-01,USDCAD,-0.48499999999999943
1975-03-01,USDCAD,-0.5899999999999999
1975-04-01,USDCAD,-0.8340000000000005
1975-05-01,USDCAD,-1.7199999999999998
1975-06-01,USDCAD,-1.4624999999999995
1975-07-01,USDCAD,-0.9340000000000002
1975-08-01,USDCAD,-1.4850000000000003
1975-09-01,USDCAD,-1.9099999999999993
1975-10-01,USDCAD,-2.3280000000000003
1975-11-01,USDCAD,-2.9124999999999996
1975-12-01,USDCAD,-3.387999999999999
1976-01-01,USDCAD,-3.8999999999999995
1976-02-01,USDCAD,-3.727500000000001
1976-03-01,USDCAD,-4.465999999999999
1976-04-01,USDCAD,-4.61
1976-05-01,USDCAD,-3.875000000000001
1976-06-01,USDCAD,-3.5500000000000007
1976-07-01,USDCAD,-3.8200000000000003
1976-08-01,USDCAD,-3.95
1976-09-01,USDCAD,-4.140000000000001
1976-10-01,USDCAD,-4.1499999999999995
1976-11-01,USDCAD,-4.029999999999999
1976-12-01,USDCAD,-3.880000000000001
1977-01-01,USDCAD,-3.2974999999999994
1977-02-01,USDCAD,-3.005
1977-03-01,USDCAD,-2.9299999999999997
1977-04-01,USDCAD,-2.84
1977-05-01,USDCAD,-2.0199999999999996
1977-06-01,USDCAD,-1.6219999999999999
1977-07-01,USDCAD,-1.7249999999999996
1977-08-01,USDCAD,-1.6099999999999994
1977-09-01,USDCAD,-1.125
1977-10-01,USDCAD,-0.71
1977-11-01,USDCAD,-0.7780000000000005
1977-12-01,USDCAD,-0.5625
1978-01-01,USDCAD,-0.22750000000000004
1978-02-01,USDCAD,-0.3674999999999997
1978-03-01,USDCAD,-0.71
1978-04-01,USDCAD,-1.3274999999999997
1978-05-01,USDCAD,-0.7720000000000002
1978-06-01,USDCAD,-0.5274999999999999
1978-07-01,USDCAD,-0.32750000000000057
1978-08-01,USDCAD,-0.8819999999999997
1978-09-01,USDCAD,-0.629999999999999
1978-10-01,USDCAD,-0.33999999999999986
1978-11-01,USDCAD,0.0940000000000012
1978-12-01,USDCAD,0.11250000000000071
1979-01-01,USDCAD,-0.46000000000000085
1979-02-01,USDCAD,-0.8150000000000013
1979-03-01,USDCAD,-0.9799999999999986
1979-04-01,USDCAD,-1.1799999999999997
1979-05-01,USDCAD,-1.1259999999999994
1979-06-01,USDCAD,-1.2400000000000002
1979-07-01,USDCAD,-1.1524999999999999
1979-08-01,USDCAD,-1.0799999999999983
1979-09-01,USDCAD,-0.10999999999999943
1979-10-01,USDCAD,0.1899999999999995
1979-11-01,USDCAD,-0.2624999999999993
1979-12-01,USDCAD,-0.620000000000001
1980-01-01,USDCAD,-0.5199999999999996
1980-02-01,USDCAD,0.26250000000000107
1980-03-01,USDCAD,2.8450000000000006
1980-04-01,USDCAD,0.010000000000001563
1980-05-01,USDCAD,-3.1850000000000005
1980-06-01,USDCAD,-3.147499999999999
1980-07-01,USDCAD,-2.379999999999999
1980-08-01,USDCAD,-0.6524999999999999
1980-09-01,USDCAD,0.5274999999999999
1980-10-01,USDCAD,1.2699999999999996
1980-11-01,USDCAD,2.5924999999999994
1980-12-01,USDCAD,1.629999999999999
1981-01-01,USDCAD,0.177500000000002
1981-02-01,USDCAD,-1.3350000000000009
1981-03-01,USDCAD,-2.532499999999999
1981-04-01,USDCAD,-2.139999999999999
1981-05-01,USDCAD,-0.7050000000000018
1981-06-01,USDCAD,-2.3500000000000014
1981-07-01,USDCAD,-1.8999999999999986
1981-08-01,USDCAD,-4.052499999999998
1981-09-01,USDCAD,-3.6999999999999993
1981-10-01,USDCAD,-3.397500000000001
1981-11-01,USDCAD,-4.1325
1981-12-01,USDCAD,-3.51
1982-01-01,USDCAD,-1.5150000000000006
1982-02-01,USDCAD,-0.3249999999999993
1982-03-01,USDCAD,-1.5299999999999994
1982-04-01,USDCAD,-1.2975000000000012
1982-05-01,USDCAD,-1.737499999999999
1982-06-01,USDCAD,-2.419999999999998
1982-07-01,USDCAD,-2.8225
1982-08-01,USDCAD,-4.1525
1982-09-01,USDCAD,-2.9499999999999993
1982-10-01,USDCAD,-2.5024999999999995
1982-11-01,USDCAD,-2.1000000000000014
1982-12-01,USDCAD,-1.9000000000000004
1983-01-01,USDCAD,-1.5274999999999999
1983-02-01,USDCAD,-1.2100000000000009
1983-03-01,USDCAD,-0.6799999999999997
1983-04-01,USDCAD,-0.7324999999999999
1983-05-01,USDCAD,-0.7349999999999994
1983-06-01,USDCAD,-0.15000000000000036
1983-07-01,USDCAD,0.15000000000000036
1983-08-01,USDCAD,0.33000000000000007
1983-09-01,USDCAD,0.06500000000000128
1983-10-01,USDCAD,-0.120000000000001
1983-11-01,USDCAD,-0.02000000000000135
1983-12-01,USDCAD,-0.16000000000000014
1984-01-01,USDCAD,-0.4175000000000004
1984-02-01,USDCAD,-0.2900000000000009
1984-03-01,USDCAD,-0.2699999999999996
1984-04-01,USDCAD,-0.28999999999999915
1984-05-01,USDCAD,-0.3200000000000003
1984-06-01,USDCAD,-0.4350000000000005
1984-07-01,USDCAD,-1.3524999999999991
1984-08-01,USDCAD,-0.9100000000000001
1984-09-01,USDCAD,-0.8850000000000016
1984-10-01,USDCAD,-1.5699999999999985
1984-11-01,USDCAD,-1.807500000000001
1984-12-01,USDCAD,-1.7375000000000007
1985-01-01,USDCAD,-1.5299999999999994
1985-02-01,USDCAD,-1.8849999999999998
1985-03-01,USDCAD,-2.280000000000001
1985-04-01,USDCAD,-1.6724999999999994
1985-05-01,USDCAD,-1.83
1985-06-01,USDCAD,-2.0475000000000003
1985-07-01,USDCAD,-1.62
1985-08-01,USDCAD,-1.302500000000001
1985-09-01,USDCAD,-1.1325000000000003
1985-10-01,USDCAD,-0.830000000000001
1985-11-01,USDCAD,-1.0149999999999997
1985-12-01,USDCAD,-1.4375000000000009
1986-01-01,USDCAD,-2.34
1986-02-01,USDCAD,-4.034999999999999
1986-03-01,USDCAD,-3.785
1986-04-01,USDCAD,-2.950000000000001
1986-05-01,USDCAD,-1.924999999999999
1986-06-01,USDCAD,-1.9699999999999989
1986-07-01,USDCAD,-2.1000000000000005
1986-08-01,USDCAD,-2.5924999999999994
1986-09-01,USDCAD,-2.6399999999999997
1986-10-01,USDCAD,-2.749999999999999
1986-11-01,USDCAD,-2.6274999999999995
1986-12-01,USDCAD,-2.3199999999999994
1987-01-01,USDCAD,-2.0549999999999997
1987-02-01,USDCAD,-1.3375000000000004
1987-03-01,USDCAD,-1.005
1987-04-01,USDCAD,-1.1000000000000005
1987-05-01,USDCAD,-1.2599999999999998
1987-06-01,USDCAD,-1.5225
1987-07-01,USDCAD,-1.9400000000000004
1987-08-01,USDCAD,-2.3874999999999993
1987-09-01,USDCAD,-1.9899999999999993
1987-10-01,USDCAD,-1.1425
1987-11-01,USDCAD,-1.5350000000000001
1987-12-01,USDCAD,-1.3100000000000005
1988-01-01,USDCAD,-1.7925000000000004
1988-02-01,USDCAD,-1.950000000000001
1988-03-01,USDCAD,-1.96
1988-04-01,USDCAD,-1.9425000000000008
1988-05-01,USDCAD,-1.7974999999999994
1988-06-01,USDCAD,-1.8599999999999994
1988-07-01,USDCAD,-1.4724999999999993
1988-08-01,USDCAD,-1.5600000000000005
1988-09-01,USDCAD,-2.244999999999999
1988-10-01,USDCAD,-2.0775000000000006
1988-11-01,USDCAD,-2.0700000000000003
1988-12-01,USDCAD,-1.8625000000000007
1989-01-01,USDCAD,-2.0875000000000004
1989-02-01,USDCAD,-2.0525
1989-03-01,USDCAD,-2.120000000000001
1989-04-01,USDCAD,-2.535
1989-05-01,USDCAD,-2.8119999999999994
1989-06-01,USDCAD,-3.1125000000000007
1989-07-01,USDCAD,-3.465
1989-08-01,USDCAD,-3.6519999999999992
1989-09-01,USDCAD,-3.547500000000001
1989-10-01,USDCAD,-3.7300000000000004
1989-11-01,USDCAD,-3.9619999999999997
1989-12-01,USDCAD,-4.025
1990-01-01,USDCAD,-4.084
1990-02-01,USDCAD,-4.622499999999999
1990-03-01,USDCAD,-5.0075
1990-04-01,USDCAD,-5.095000000000001
1990-05-01,USDCAD,-5.41
1990-06-01,USDCAD,-5.5875
1990-07-01,USDCAD,-5.575000000000001
1990-08-01,USDCAD,-5.2860000000000005
1990-09-01,USDCAD,-4.695
1990-10-01,USDCAD,-4.517999999999999
1990-11-01,USDCAD,-4.375
1990-12-01,USDCAD,-4.23
1991-01-01,USDCAD,-4.196
1991-02-01,USDCAD,-4.0
1991-03-01,USDCAD,-3.5074999999999994
1991-04-01,USDCAD,-3.6475
1991-05-01,USDCAD,-3.2880000000000003
1991-06-01,USDCAD,-2.7624999999999993
1991-07-01,USDCAD,-2.7799999999999994
1991-08-01,USDCAD,-3.0725
1991-09-01,USDCAD,-3.12
1991-10-01,USDCAD,-3.0359999999999996
1991-11-01,USDCAD,-2.9074999999999998
1991-12-01,USDCAD,-2.9850000000000003
1992-01-01,USDCAD,-3.26
1992-02-01,USDCAD,-3.1825
1992-03-01,USDCAD,-3.29
1992-04-01,USDCAD,-3.1180000000000003
1992-05-01,USDCAD,-2.7975
1992-06-01,USDCAD,-2.1725
1992-07-01,USDCAD,-2.2039999999999997
1992-08-01,USDCAD,-1.8625000000000003
1992-09-01,USDCAD,-1.9080000000000004
1992-10-01,USDCAD,-4.3775
1992-11-01,USDCAD,-3.3525
1992-12-01,USDCAD,-4.42
1993-01-01,USDCAD,-3.8024999999999998
1993-02-01,USDCAD,-3.2749999999999995
1993-03-01,USDCAD,-2.5000000000000004
1993-04-01,USDCAD,-2.1850000000000005
1993-05-01,USDCAD,-2.225
1993-06-01,USDCAD,-1.67
1993-07-01,USDCAD,-1.3125
1993-08-01,USDCAD,-1.1675
1993-09-01,USDCAD,-1.6659999999999995
1993-10-01,USDCAD,-1.4974999999999996
1993-11-01,USDCAD,-1.0124999999999997
1993-12-01,USDCAD,-0.8319999999999999
1994-01-01,USDCAD,-0.7225000000000001
1994-02-01,USDCAD,-0.375
1994-03-01,USDCAD,-0.4360000000000004
1994-04-01,USDCAD,-1.8775000000000004
1994-05-01,USDCAD,-1.7750000000000004
1994-06-01,USDCAD,-1.8740000000000006
1994-07-01,USDCAD,-1.6324999999999994
1994-08-01,USDCAD,-0.8700000000000001
1994-09-01,USDCAD,-0.6124999999999998
1994-10-01,USDCAD,0.0699999999999994
1994-11-01,USDCAD,0.11000000000000032
1994-12-01,USDCAD,-0.3075000000000001
1995-01-01,USDCAD,-1.5979999999999999
1995-02-01,USDCAD,-1.9580000000000002
1995-03-01,USDCAD,-2.1647826089999995
1995-04-01,USDCAD,-2.0384210529999995
1995-05-01,USDCAD,-1.5413636360000007
1995-06-01,USDCAD,-1.1477272729999992
1995-07-01,USDCAD,-0.8960000000000008
1995-08-01,USDCAD,-0.8168181820000004
1995-09-01,USDCAD,-0.9574999999999996
1995-10-01,USDCAD,-0.9076190479999999
1995-11-01,USDCAD,-0.2680952379999999
1995-12-01,USDCAD,-0.27526315799999956
1996-01-01,USDCAD,-0.1568181820000003
1996-02-01,USDCAD,-0.07285714299999935
1996-03-01,USDCAD,0.07523809500000045
1996-04-01,USDCAD,0.35142857100000047
1996-05-01,USDCAD,0.5509090910000003
1996-06-01,USDCAD,0.6109999999999998
1996-07-01,USDCAD,0.7972727270000002
1996-08-01,USDCAD,1.132380952
1996-09-01,USDCAD,1.4314999999999998
1996-10-01,USDCAD,1.893181818
1996-11-01,USDCAD,2.3605
1996-12-01,USDCAD,2.3175000000000003
1997-01-01,USDCAD,2.2772727269999997
1997-02-01,USDCAD,2.254
1997-03-01,USDCAD,2.3125000000000004
1997-04-01,USDCAD,2.249545455
1997-05-01,USDCAD,2.3780952380000002
1997-06-01,USDCAD,2.394761905
1997-07-01,USDCAD,2.068181818
1997-08-01,USDCAD,1.9619999999999997
1997-09-01,USDCAD,1.9733333329999998
1997-10-01,USDCAD,1.8504545450000003
1997-11-01,USDCAD,1.7452631580000002
1997-12-01,USDCAD,1.2328571429999995
1998-01-01,USDCAD,0.888095238
1998-02-01,USDCAD,0.5625
1998-03-01,USDCAD,0.7059090909999997
1998-04-01,USDCAD,0.6819047620000003
1998-05-01,USDCAD,0.5700000000000003
1998-06-01,USDCAD,0.5831818179999999
1998-07-01,USDCAD,0.5386363640000003
1998-08-01,USDCAD,0.27449999999999974
1998-09-01,USDCAD,-0.19047619000000005
1998-10-01,USDCAD,-0.06523809499999977
1998-11-01,USDCAD,0.09299999999999997
1998-12-01,USDCAD,0.13714285699999973
1999-01-01,USDCAD,-0.11450000000000049
1999-02-01,USDCAD,-0.13349999999999973
1999-03-01,USDCAD,-0.1473913040000001
1999-04-01,USDCAD,0.16333333299999975
1999-05-01,USDCAD,0.3045
1999-06-01,USDCAD,0.3145454550000002
1999-07-01,USDCAD,0.4471428570000002
1999-08-01,USDCAD,0.4852380949999997
1999-09-01,USDCAD,0.6695238100000003
1999-10-01,USDCAD,1.1159999999999997
1999-11-01,USDCAD,0.9590476189999997
1999-12-01,USDCAD,0.9147619049999998
2000-01-01,USDCAD,0.9249999999999998
2000-02-01,USDCAD,0.9775
2000-03-01,USDCAD,1.032
2000-04-01,USDCAD,0.9300000000000006
2000-05-01,USDCAD,1.0460000000000003
2000-06-01,USDCAD,1.1775000000000002
2000-07-01,USDCAD,1.0700000000000003
2000-08-01,USDCAD,0.992
2000-09-01,USDCAD,1.0274999999999999
2000-10-01,USDCAD,1.0724999999999998
2000-11-01,USDCAD,0.9820000000000002
2000-12-01,USDCAD,0.9300000000000006
2001-01-01,USDCAD,0.38400000000000034
2001-02-01,USDCAD,0.21249999999999947
2001-03-01,USDCAD,0.29499999999999993
2001-04-01,USDCAD,0.027499999999999858
2001-05-01,USDCAD,-0.3200000000000003
2001-06-01,USDCAD,-0.5199999999999996
2001-07-01,USDCAD,-0.5199999999999996
2001-08-01,USDCAD,-0.45599999999999996
2001-09-01,USDCAD,-0.4624999999999999
2001-10-01,USDCAD,-0.41800000000000015
2001-11-01,USDCAD,-0.12250000000000005
2001-12-01,USDCAD,-0.16999999999999993
2002-01-01,USDCAD,-0.17399999999999993
2002-02-01,USDCAD,-0.19500000000000006
2002-03-01,USDCAD,-0.24499999999999988
2002-04-01,USDCAD,-0.45500000000000007
2002-05-01,USDCAD,-0.6939999999999997
2002-06-01,USDCAD,-0.8799999999999999
2002-07-01,USDCAD,-0.992
2002-08-01,USDCAD,-1.1
2002-09-01,USDCAD,-1.0450000000000002
2002-10-01,USDCAD,-1.0379999999999998
2002-11-01,USDCAD,-1.3100000000000003
2002-12-01,USDCAD,-1.3375000000000001
2003-01-01,USDCAD,-1.4260000000000002
2003-02-01,USDCAD,-1.5425
2003-03-01,USDCAD,-1.8075
2003-04-01,USDCAD,-1.9560000000000002
2003-05-01,USDCAD,-1.9575000000000002
2003-06-01,USDCAD,-2.0575
2003-07-01,USDCAD,-1.8619999999999999
2003-08-01,USDCAD,-1.6974999999999998
2003-09-01,USDCAD,-1.5524999999999998
2003-10-01,USDCAD,-1.5179999999999998
2003-11-01,USDCAD,-1.59
2003-12-01,USDCAD,-1.524
2004-01-01,USDCAD,-1.3125
2004-02-01,USDCAD,-1.1449999999999998
2004-03-01,USDCAD,-0.9879999999999998
2004-04-01,USDCAD,-0.8824999999999998
2004-05-01,USDCAD,-0.77
2004-06-01,USDCAD,-0.548
2004-07-01,USDCAD,-0.4650000000000001
2004-08-01,USDCAD,-0.38250000000000006
2004-09-01,USDCAD,-0.486
2004-10-01,USDCAD,-0.49250000000000016
2004-11-01,USDCAD,-0.38000000000000034
2004-12-01,USDCAD,-0.016000000000000014
2005-01-01,USDCAD,0.1549999999999998
2005-02-01,USDCAD,0.3250000000000002
2005-03-01,USDCAD,0.472
2005-04-01,USDCAD,0.6199999999999997
2005-05-01,USDCAD,0.7600000000000002
2005-06-01,USDCAD,0.9319999999999999
2005-07-01,USDCAD,1.0149999999999997
2005-08-01,USDCAD,1.0899999999999999
2005-09-01,USDCAD,1.0750000000000002
2005-10-01,USDCAD,1.15
2005-11-01,USDCAD,1.1039999999999996
2005-12-01,USDCAD,1.1
2006-01-01,USDCAD,1.1399999999999997
2006-02-01,USDCAD,1.0899999999999999
2006-03-01,USDCAD,1.12
2006-04-01,USDCAD,1.0700000000000003
2006-05-01,USDCAD,1.024
2006-06-01,USDCAD,1.1099999999999994
2006-07-01,USDCAD,1.2599999999999998
2006-08-01,USDCAD,1.2480000000000002
2006-09-01,USDCAD,1.1899999999999995
2006-10-01,USDCAD,1.1725000000000003
2006-11-01,USDCAD,1.1420000000000003
2006-12-01,USDCAD,1.1600000000000001
2007-01-01,USDCAD,1.1640000000000006
2007-02-01,USDCAD,1.13
2007-03-01,USDCAD,1.1324999999999994
2007-04-01,USDCAD,1.1475
2007-05-01,USDCAD,1.1199999999999992
2007-06-01,USDCAD,0.9699999999999998
2007-07-01,USDCAD,0.8225000000000007
2007-08-01,USDCAD,1.2280000000000006
2007-09-01,USDCAD,1.4625
2007-10-01,USDCAD,1.1440000000000001
2007-11-01,USDCAD,1.0074999999999998
2007-12-01,USDCAD,1.1874999999999996
2008-01-01,USDCAD,0.258
2008-02-01,USDCAD,-0.20500000000000007
2008-03-01,USDCAD,0.605
2008-04-01,USDCAD,0.4460000000000002
2008-05-01,USDCAD,0.010000000000000231
2008-06-01,USDCAD,0.14749999999999996
2008-07-01,USDCAD,0.42200000000000015
2008-08-01,USDCAD,0.31999999999999984
2008-09-01,USDCAD,1.4724999999999997
2008-10-01,USDCAD,2.7640000000000002
2008-11-01,USDCAD,0.5774999999999999
2008-12-01,USDCAD,0.72
2009-01-01,USDCAD,0.21750000000000003
2009-02-01,USDCAD,0.4324999999999999
2009-03-01,USDCAD,0.6625000000000001
2009-04-01,USDCAD,0.5660000000000001
2009-05-01,USDCAD,0.38999999999999996
2009-06-01,USDCAD,0.165
2009-07-01,USDCAD,0.11599999999999996
2009-08-01,USDCAD,0.06999999999999998
2009-09-01,USDCAD,0.03
2009-10-01,USDCAD,0.024999999999999994
2009-11-01,USDCAD,-0.0050000000000000044
2009-12-01,USDCAD,0.021999999999999992
2010-01-01,USDCAD,0.027500000000000024
2010-02-01,USDCAD,0.024999999999999994
2010-03-01,USDCAD,0.0020000000000000018
2010-04-01,USDCAD,-0.03750000000000003
2010-05-01,USDCAD,0.06
2010-06-01,USDCAD,-0.0020000000000000018
2010-07-01,USDCAD,-0.16499999999999998
2010-08-01,USDCAD,-0.34
2010-09-01,USDCAD,-0.57
2010-10-01,USDCAD,-0.625
2010-11-01,USDCAD,-0.6825
2010-12-01,USDCAD,-0.694
2011-01-01,USDCAD,-0.6725000000000001
2011-02-01,USDCAD,-0.6725
2011-03-01,USDCAD,-0.646
2011-04-01,USDCAD,-0.735
2011-05-01,USDCAD,-0.7525000000000001
2011-06-01,USDCAD,-0.7080000000000001
2011-07-01,USDCAD,-0.6825
2011-08-01,USDCAD,-0.5840000000000001
2011-09-01,USDCAD,-0.5425
2011-10-01,USDCAD,-0.49250000000000005
2011-11-01,USDCAD,-0.47200000000000003
2011-12-01,USDCAD,-0.33999999999999997
2012-01-01,USDCAD,-0.42499999999999993
2012-02-01,USDCAD,-0.6180000000000001
2012-03-01,USDCAD,-0.625
2012-04-01,USDCAD,-0.6925000000000001
2012-05-01,USDCAD,-0.698
2012-06-01,USDCAD,-0.5625
2012-07-01,USDCAD,-0.5874999999999999
2012-08-01,USDCAD,-0.742
2012-09-01,USDCAD,-0.7675000000000001
2012-10-01,USDCAD,-0.746
2012-11-01,USDCAD,-0.74
2012-12-01,USDCAD,-0.705
2013-01-01,USDCAD,-0.6900000000000001
2013-02-01,USDCAD,-0.7275
2013-03-01,USDCAD,-0.7525000000000001
2013-04-01,USDCAD,-0.7825
2013-05-01,USDCAD,-0.798
2013-06-01,USDCAD,-0.835
2013-07-01,USDCAD,-0.872
2013-08-01,USDCAD,-0.8725
2013-09-01,USDCAD,-0.8775000000000001
2013-10-01,USDCAD,-0.804
2013-11-01,USDCAD,-0.805
2013-12-01,USDCAD,-0.7775
2014-01-01,USDCAD,-0.774
2014-02-01,USDCAD,-0.74
2014-03-01,USDCAD,-0.7225
2014-04-01,USDCAD,-0.806
2014-05-01,USDCAD,-0.8150000000000001
2014-06-01,USDCAD,-0.8250000000000001
2014-07-01,USDCAD,-0.818
2014-08-01,USDCAD,-0.82
2014-09-01,USDCAD,-0.8075
2014-10-01,USDCAD,-0.774
2014-11-01,USDCAD,-0.7725
2014-12-01,USDCAD,-0.752
2015-01-01,USDCAD,-0.605
2015-02-01,USDCAD,-0.38249999999999995
2015-03-01,USDCAD,-0.4125
2015-04-01,USDCAD,-0.488
2015-05-01,USDCAD,-0.5075
2015-06-01,USDCAD,-0.43
2015-07-01,USDCAD,-0.27999999999999997
2015-08-01,USDCAD,-0.125
2015-09-01,USDCAD,-0.13
2015-10-01,USDCAD,-0.15250000000000002
2015-11-01,USDCAD,-0.15250000000000002
2015-12-01,USDCAD,0.05600000000000005
2016-01-01,USDCAD,0.13499999999999995
2016-02-01,USDCAD,0.08250000000000002
2016-03-01,USDCAD,0.09000000000000002
2016-04-01,USDCAD,0.03750000000000009
2016-05-01,USDCAD,0.0625
2016-06-01,USDCAD,0.040000000000000036
2016-07-01,USDCAD,0.12
2016-08-01,USDCAD,0.22399999999999998
2016-09-01,USDCAD,0.245
2016-10-01,USDCAD,0.23249999999999998
2016-11-01,USDCAD,0.22999999999999998
2016-12-01,USDCAD,0.3925
2017-01-01,USDCAD,0.45
2017-02-01,USDCAD,0.40499999999999997
2017-03-01,USDCAD,0.482
2017-04-01,USDCAD,0.495
2017-05-01,USDCAD,0.538
2017-06-01,USDCAD,0.595
2017-07-01,USDCAD,0.49
2017-08-01,USDCAD,0.528
2017-09-01,USDCAD,0.27
2017-10-01,USDCAD,0.30000000000000004
2017-11-01,USDCAD,0.44000000000000006
2017-12-01,USDCAD,0.5800000000000001
2018-01-01,USDCAD,0.46599999999999997
2018-02-01,USDCAD,0.6174999999999999
2018-03-01,USDCAD,0.9850000000000001
2018-04-01,USDCAD,1.0350000000000001
2018-05-01,USDCAD,0.9140000000000001
2018-06-01,USDCAD,0.9524999999999999
2018-07-01,USDCAD,0.7949999999999999
2018-08-01,USDCAD,0.702
2018-09-01,USDCAD,0.7225000000000001
2018-10-01,USDCAD,0.7100000000000002
2018-11-01,USDCAD,0.8475000000000001
2018-12-01,USDCAD,1.03
2019-01-01,USDCAD,0.956
2019-02-01,USDCAD,0.8250000000000002
2019-03-01,USDCAD,0.8200000000000001
2019-04-01,USDCAD,0.7950000000000002
2019-05-01,USDCAD,0.762
2019-06-01,USDCAD,0.6349999999999998
2019-07-01,USDCAD,0.5660000000000003
2019-08-01,USDCAD,0.42500000000000004
2019-09-01,USDCAD,0.40249999999999986
2019-10-01,USDCAD,0.22599999999999998
2019-11-01,USDCAD,0.10749999999999993
2019-12-01,USDCAD,0.10250000000000004
2020-01-01,USDCAD,0.0040000000000000036
2020-02-01,USDCAD,-0.04249999999999998
2020-03-01,USDCAD,0.6775000000000001
2020-04-01,USDCAD,1.104
2020-05-01,USDCAD,-0.06499999999999997
2020-06-01,USDCAD,0.007500000000000007
2020-07-01,USDCAD,0.0
2020-08-01,USDCAD,-0.007500000000000007
2020-09-01,USDCAD,-0.011999999999999983
2020-10-01,USDCAD,0.01999999999999999
2020-11-01,USDCAD,0.052500000000000005
2020-12-01,USDCAD,0.06400000000000002
2021-01-01,USDCAD,0.08250000000000002
2021-02-01,USDCAD,0.027499999999999997
2021-03-01,USDCAD,-0.0059999999999999915
2021-04-01,USDCAD,0.0175
2021-05-01,USDCAD,0.0025000000000000022
2021-06-01,USDCAD,-0.038000000000000006
2021-07-01,USDCAD,-0.0675
2021-08-01,USDCAD,-0.07749999999999999
2021-09-01,USDCAD,-0.032
2021-10-01,USDCAD,-0.009999999999999995
2021-11-01,USDCAD,0.02250000000000002
2021-12-01,USDCAD,0.09200000000000001
2022-01-01,USDCAD,-0.08499999999999999
2022-02-01,USDCAD,0.05499999999999999
2022-03-01,USDCAD,0.16400000000000003
2022-04-01,USDCAD,-0.13750000000000007
2022-05-01,USDCAD,-0.03749999999999987
2022-06-01,USDCAD,0.03600000000000003
2022-07-01,USDCAD,0.05500000000000016
2022-08-01,USDCAD,-0.14800000000000013
2022-09-01,USDCAD,-0.20999999999999996
2022-10-01,USDCAD,0.0900000000000003
2022-11-01,USDCAD,0.472
2022-12-01,USDCAD,0.34249999999999936
2023-01-01,USDCAD,0.28500000000000014
2023-02-01,USDCAD,0.29000000000000004
2023-03-01,USDCAD,0.5220000000000002
2023-04-01,USDCAD,0.6625000000000005
2023-05-01,USDCAD,0.6720000000000006
2023-06-01,USDCAD,0.3875000000000002
2023-07-01,USDCAD,0.41500000000000004
2023-08-01,USDCAD,0.3860000000000001
2023-09-01,USDCAD,0.45250000000000057
2023-10-01,USDCAD,0.3799999999999999
2023-11-01,USDCAD,0.4139999999999997
2023-12-01,USDCAD,0.3725000000000005
2024-01-01,USDCAD,0.3119999999999994
2024-02-01,USDCAD,0.28500000000000014
2024-03-01,USDCAD,0.3849999999999998
2024-04-01,USDCAD,0.40500000000000025
2024-05-01,USDCAD,0.46199999999999974
2024-06-01,USDCAD,0.6325000000000003
2024-07-01,USDCAD,0.8019999999999996
2024-08-01,USDCAD,0.8875000000000002
2024-09-01,USDCAD,0.8174999999999999
2024-10-01,USDCAD,0.9100000000000001
2024-11-01,USDCAD,1.0500000000000003
2024-12-01,USDCAD,1.2650000000000001
2025-01-01,USDCAD,1.2720000000000002
2025-02-01,USDCAD,1.4975
2025-03-01,USDCAD,1.63
2025-04-01,USDCAD,1.6980000000000004
2025-05-01,USDCAD,1.6675
2025-06-01,USDCAD,1.6499999999999995
2025-07-01,USDCAD,1.6180000000000003
2025-08-01,USDCAD,1.565
2025-09-01,USDCAD,1.6074999999999995
2025-10-01,USDCAD,1.646
2025-11-01,USDCAD,1.6749999999999998
2025-12-01,USDCAD,1.576
2026-01-01,USDCAD,1.44
2026-02-01,USDCAD,1.4825
2026-03-01,USDCAD,1.46
2026-04-01,USDCAD,1.4980000000000002
2026-05-01,USDCAD,1.4275000000000002
2026-06-01,USDCAD,1.4975
1999-07-01,USDCHF,4.285
